# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 3.846741000000974872e-05 4.467780000004495311e-06 3.967199999920012245e-07 1.202399999988301754e-06 -2.667239999993853400e-06 -3.601079999987178042e-06 4.199219999986780447e-06 -1.033323999998856406e-05 5.468739999992066781e-06 -6.042400000069392277e-07 -6.104000000277664942e-08 -3.936759999999140157e-06 -2.801519999979973503e-06 4.272459999992861124e-06 -4.407044000000723722e-05 -3.662099999928614131e-07 -3.223632900000097815e-04 3.567962800000145924e-04 2.734379999981229225e-06 4.638600000134829373e-07 -4.466553000000885988e-05 4.119872999999643349e-05 1.733400000000528969e-06 4.071040000007996743e-06 -9.600819999991473097e-06 -3.919984000000340820e-05 -1.931760000013582631e-06 -1.336669999989226235e-06 2.230839999992895230e-06 3.383483000000068992e-05 9.136960000000726430e-06 -1.093749999999999989e-05
1.500000000000000000e+00 -2.767940000012458632e-06 1.165770000011434669e-06 -5.981400000223402636e-07 4.098509999982980227e-06 -3.030399999988730892e-06 -3.268430000002808654e-06 3.799440000022968821e-06 -1.019898000000694098e-05 4.998780000005353862e-06 2.685851499995805980e-05 -2.862548499996364661e-05 4.212240333332602151e-05 -4.872030333333441049e-05 5.529780000006212413e-06 -2.798450000022967161e-06 -7.943420999997670309e-05 -2.263641300000131175e-04 3.466400133333422443e-04 -1.255737333333172467e-04 7.876586999996106574e-05 6.714000003285036399e-08 2.014099999996687852e-07 -8.043518000001768323e-05 8.349915000001147049e-05 -1.006469999999808270e-05 -7.756957999999940581e-05 7.866821999999729098e-05 -1.535039999987475307e-06 2.670279999983904210e-06 -6.268299999987903291e-06 7.867429999976138056e-06 -1.159972999998899415e-05
2.500000000000000000e+00 -5.035399999997025324e-06 3.564449999976204540e-06 -9.643599999662910410e-07 1.266489999989062271e-06 -2.667240000005222276e-06 -2.014099999996687852e-07 2.868650000027628152e-06 -1.223450000002230865e-05 5.233759999987342293e-06 1.431279999997059355e-06 -1.861580000013418667e-06 1.038616000001866303e-05 -1.419170000000349317e-05 1.934819999996762015e-06 7.354699999950753578e-07 -2.517638899999610530e-04 -4.803480000009586001e-06 2.461334099999930997e-04 -2.468658500000401636e-04 2.492340200000399061e-04 -9.002600000258098774e-07 -8.331299999781549108e-07 -2.511016700000027373e-04 2.551971200000025322e-04 -1.009825999997246985e-05 -2.463012599999956395e-04 2.476043599999457165e-04 -1.937859999975444372e-06 3.070059999981822464e-06 -6.201169999985722876e-06 6.066879999980301157e-06 -1.156614999995326856e-05
3.500000000000000000e+00 -4.669180000018968871e-06 3.332520000003569383e-06 -3.265379999993456228e-06 3.169859999998152287e-05 -3.164670000023761367e-06 -2.873534999998810351e-05 3.131099999973230344e-06 -1.113281999996615857e-05 3.869639999993524030e-06 1.995840000017779073e-06 -2.795400000013614735e-06 -3.735359999973297721e-06 8.667000000059488168e-07 2.136239999981625973e-06 5.309999999553837871e-07 -2.097961399999803808e-04 -4.602059999979246962e-06 2.057983400000012000e-04 -2.058654800000112907e-04 2.059997600000315263e-04 8.667000000059488168e-07 -2.667240000027959605e-06 -2.073364200000014609e-04 2.110046399999646331e-04 1.976318000001810895e-05 -2.315673800000240558e-04 2.048706000000493006e-04 -4.266360000019630930e-06 4.467780000049969969e-06 -5.938719999994646027e-06 4.138179999972635662e-06 -1.087035999998988716e-05
4.500000000000000000e+00 -4.870600000049307910e-06 4.199220000009518199e-06 -3.466800000023795267e-06 2.162048400000458176e-04 -2.667240000027959605e-06 -2.142700200000035725e-04 3.936760000033245939e-06 -1.040038000001004567e-05 2.197260000048118112e-06 1.599119999900722221e-06 -1.263419999941106613e-06 -3.070079999997687944e-06 -1.330559999951219556e-06 1.762664799999583826e-04 -1.728668200000356545e-04 -2.986754999997174470e-05 -2.697750000015730805e-06 1.980956899999910018e-04 -1.983947599999282907e-04 2.492978999994192985e-05 1.732025199999952790e-04 -7.018999999672814518e-07 -2.005310000000463445e-04 2.983092000004034994e-05 2.016662600000017835e-04 -2.330322199999955034e-04 2.356565999994018011e-05 -3.131099999973230344e-06 3.198239999983343498e-06 -3.802480000013020054e-06 3.137200000037409853e-06 1.646301400000083862e-04
5.500000000000000000e+00 -3.231809999988399863e-06 2.398679999987507412e-06 -1.666260000047259349e-06 2.595337100000506109e-04 -3.869639999993524030e-06 -2.567291300000306255e-04 4.229729999997289399e-06 -1.043090999992273303e-05 3.665170000022044552e-06 6.011899999975866960e-07 -3.201290000015433252e-06 -3.799440000057075026e-06 4.302899999856890842e-07 2.588379099999656152e-04 -2.571716399999331984e-04 -2.862549999963448642e-06 -1.266490000080011586e-06 2.535003800001049863e-04 -2.560333300000820766e-04 -9.033199999976204908e-07 2.586029099999905380e-04 -2.600099999926897135e-06 -2.576995800000077253e-04 2.448638799999571306e-04 5.102540000098088218e-06 -2.501709000000573615e-04 -3.329460000031758875e-06 -1.306160000012823699e-06 2.401739999959317919e-06 -4.534909999983937973e-06 2.446716200000082723e-04 6.799330000103509800e-06
6.500000000000000000e+00 -4.635619999953633259e-06 3.366089999963151090e-06 -1.699829999961366399e-06 8.390196999998806898e-05 -6.399520000013581339e-06 -7.779847000001609552e-05 4.132080000090354784e-06 -9.198000000105822224e-06 2.929799999947135817e-07 1.599110000006476126e-06 -6.256099999518482433e-07 -5.502320000050530968e-06 -5.310099999405793036e-07 8.383179000002201461e-05 -8.240051000002495589e-05 -2.001950000067153993e-06 -3.033439999944675921e-06 7.759702999992441549e-05 -7.862851999989288335e-05 2.032450000024255124e-06 8.016968999991149370e-05 -5.941779999920981877e-06 -7.762756000001900657e-05 8.000184000002264601e-05 -7.473760000084439103e-06 -7.579346000002260822e-05 -3.137199999946460537e-06 1.736449999953038073e-06 1.901250000082654965e-06 -5.868550000013783678e-06 8.280030000005353320e-05 -8.233640000071318138e-06
7.500000000000000000e+00 -5.072039999868138292e-06 5.932619999839517202e-06 -4.589839999971445590e-06 4.851684666676874582e-05 -4.698486666669623622e-05 -8.667000000059488168e-07 4.663099999925180183e-06 -8.795179999833636336e-06 -2.539060000162862545e-06 9.277400000428315655e-07 4.089400001248577463e-07 -2.868660000058298644e-06 -1.928700000098615234e-06 7.000719999996363128e-06 -6.066899999859742663e-06 8.605999999417690957e-07 -5.529779999960737755e-06 -7.385200000499025473e-07 5.370999999286140867e-07 2.600100000017846451e-06 2.203360000021348305e-06 -4.809559999921475211e-06 -5.248999999821534875e-07 5.309999998644343655e-07 -6.738279999990481689e-06 2.539059999980963914e-06 -2.539059999980963914e-06 1.007080000090354635e-06 4.638599999452708447e-07 -5.596919999879901170e-06 5.133059999934630855e-06 -6.335440000111703090e-06
8.500000000000000000e+00 -4.068000000006577056e-06 5.999770000016723974e-06 -4.464740000003075625e-06 -3.031310999995184808e-05 2.854613999998036958e-05 1.135259999955451271e-06 4.830940000010741257e-06 -9.432990000004792808e-06 -5.371099999138096033e-07 -3.967200000261073238e-07 -4.333600000791193465e-07 -4.199199999948178062e-06 1.232909999998810283e-06 3.533909999987372450e-06 -2.899160000015399352e-06 1.028450000012526215e-06 -1.876953200000571170e-04 1.783935500000552628e-04 3.207409999959054267e-06 7.629400000041642005e-07 2.102660000036848854e-06 -4.068009999991773314e-06 5.005100000744278055e-07 -1.800550000098155514e-06 -5.770869999923888695e-06 4.638679999970918424e-06 -1.861694400000487920e-04 1.836700400000154340e-04 2.319400000487803604e-07 -4.800420000083250151e-06 2.664189999995869426e-06 -6.463629999961995137e-06
9.500000000000000000e+00 -3.936780000003636760e-06 6.604019999940647049e-06 -4.071060000023863069e-06 -1.818989403545856563e-16 -3.930659999787166951e-06 3.466800000023795267e-06 4.199220000009518199e-06 -1.079712000009749355e-05 0.000000000000000000e+00 1.928699999916716603e-06 -2.331539999795495626e-06 -3.802480000194918686e-06 1.000980000026174913e-06 1.470940000035625373e-06 -4.028399998787790761e-07 3.356999999596155023e-07 -2.522003099999892790e-04 2.415313700000297080e-04 4.132079999908455306e-06 -4.638799999156617719e-07 2.130139999826496724e-06 -3.930659999969066430e-06 1.464840000153344495e-06 -3.466800000023795267e-06 -3.002940000078524529e-06 3.540040000007138615e-06 -2.487060500000552710e-04 2.463012700000945330e-04 1.000980000026174913e-06 -5.267340000136755794e-06 3.063960000145016244e-06 -6.530759999986912457e-06
