# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 5.084503326499999503e+02 5.086426696999999990e+02 5.086650086000000215e+02 5.086669921999999815e+02 5.086730041999999230e+02 5.086596679999999537e+02 5.086416626000000178e+02 5.086626586999999518e+02 5.086109925000000089e+02 5.086383361999999693e+02 5.086353149999999346e+02 5.086350097999999207e+02 5.086153259999999250e+02 5.086013184000000251e+02 5.086226806999999894e+02 5.084023284999999532e+02 5.084004974499999889e+02 5.067886809999999400e+02 5.085726624000000129e+02 5.085863342999999190e+02 5.085886535999999865e+02 5.083653259499999422e+02 5.085713195999999243e+02 5.085799865999999270e+02 5.086003417999999670e+02 5.085523377000000096e+02 5.083563384999999926e+02 5.083466796999999247e+02 5.083399963499999785e+02 5.083511505499999430e+02 5.085203246999999465e+02 5.085660094999999501e+02 5.085113219999999501e+02
1.500000000000000000e+00 5.090025024500000654e+02 5.089886627500000031e+02 5.089944916000000603e+02 5.089915008999999486e+02 5.090119934499998635e+02 5.089968414499999199e+02 5.089804992999999058e+02 5.089994965000000207e+02 5.089485015999999860e+02 5.089734955000000127e+02 5.091077880749998030e+02 5.089646606499999848e+02 5.091752726666666149e+02 5.089316711499999428e+02 5.089593200499999739e+02 5.089453277999998591e+02 5.085481567499999755e+02 5.074163360999999099e+02 5.091495361666666213e+02 5.085216675000000350e+02 5.089154968499998404e+02 5.089158325500000046e+02 5.089168396000000030e+02 5.085146636999999146e+02 5.089321594499999719e+02 5.088818359499999815e+02 5.084939880499999845e+02 5.088873291499999709e+02 5.088796539500000335e+02 5.088930053499999531e+02 5.088616638500000136e+02 5.089010009999998942e+02 5.088430023499999493e+02
2.500000000000000000e+00 5.092925109999999904e+02 5.092673340000000053e+02 5.092851562499998863e+02 5.092803344500000549e+02 5.092866669000000002e+02 5.092733306999999741e+02 5.092723236499999757e+02 5.092866669000001139e+02 5.092254944000000023e+02 5.092516631999999390e+02 5.092588195999999243e+02 5.092495116999998572e+02 5.093014424999999505e+02 5.092304839999999331e+02 5.092401580999999169e+02 5.092438354499998923e+02 5.079850160000000869e+02 5.079609986000000390e+02 5.091916656500000045e+02 5.079573363999998037e+02 5.092035065000000031e+02 5.091990051999998741e+02 5.091948395499999833e+02 5.079393311999999696e+02 5.092153167999999823e+02 5.091648255000001200e+02 5.079333192000001418e+02 5.091713409999998703e+02 5.091616516999999931e+02 5.091770019999999022e+02 5.091459961499999736e+02 5.091763305499998751e+02 5.091184998000001087e+02
3.500000000000000000e+00 5.086010132000001249e+02 5.085776673000000301e+02 5.085943299000000479e+02 5.085780030000000806e+02 5.087364959999999883e+02 5.087206726499998695e+02 5.085769958999999290e+02 5.085926513999997951e+02 5.085369872999999643e+02 5.085563354999999319e+02 5.085663147000000208e+02 5.085523376999999527e+02 5.085336609000000863e+02 5.085379944000001160e+02 5.085486756000000241e+02 5.085513305999998011e+02 5.075023498999998992e+02 5.074793396000000030e+02 5.085083313000000089e+02 5.074790038999999524e+02 5.085090027000001101e+02 5.085133362000001398e+02 5.085000000000000000e+02 5.074633178999999927e+02 5.085183410999998159e+02 5.086171569999999065e+02 5.074593200999997862e+02 5.084836731000000327e+02 5.084623412999999346e+02 5.084846802000001844e+02 5.084549866000002112e+02 5.084756775000000744e+02 5.084213257000001249e+02
4.500000000000000000e+00 5.082130127000000357e+02 5.081886596999997892e+02 5.082096557999998367e+02 5.081923217999997178e+02 5.092733459999999468e+02 5.092600097999998070e+02 5.081886596999997892e+02 5.082083434999999554e+02 5.081563415999999052e+02 5.081673279000001457e+02 5.081753234999996494e+02 5.081690063999999438e+02 5.081536559999999554e+02 5.081470032000001993e+02 5.090283355999999912e+02 5.081640014999998129e+02 5.080146637499999542e+02 5.080011749999998756e+02 5.089916534499998306e+02 5.079996796500001892e+02 5.081243285999998989e+02 5.089903411999998752e+02 5.089868317000000388e+02 5.079841766999998072e+02 5.081333313000000089e+02 5.091416626000000178e+02 5.079765015000000403e+02 5.080943297999997412e+02 5.080786742999998751e+02 5.080946654999997918e+02 5.080756530999997267e+02 5.080913390999999137e+02 5.089144897999999557e+02
5.500000000000000000e+00 5.075695037999998931e+02 5.075533447499999511e+02 5.075653381499998886e+02 5.075570068499996523e+02 5.088546753999999055e+02 5.088353271999999379e+02 5.075516815499997847e+02 5.075728301999997711e+02 5.075206756500001575e+02 5.075390015000002677e+02 5.075420074500002556e+02 5.075260010000001785e+02 5.075070037999998931e+02 5.075091552499998215e+02 5.088033447999996497e+02 5.075174865999999838e+02 5.075031738500001666e+02 5.074968413999997665e+02 5.087643433000002915e+02 5.074841766499998812e+02 5.074796600499998931e+02 5.087726745999998457e+02 5.087596741000002112e+02 5.074711762000001727e+02 5.086954955999999584e+02 5.087210083000004488e+02 5.074701538000001619e+02 5.074535065000000031e+02 5.074469756999999390e+02 5.074589843999997356e+02 5.074363098499998159e+02 5.086596679499998572e+02 5.086936646000003748e+02
6.500000000000000000e+00 5.078588409499998306e+02 5.078356628500000625e+02 5.078524932999998782e+02 5.078439941500000714e+02 5.082635040000000117e+02 5.082315063999999438e+02 5.078425140499998633e+02 5.078631744500003151e+02 5.078171844499997860e+02 5.078186493499997596e+02 5.078266448999997920e+02 5.078235168500000327e+02 5.077960052499997801e+02 5.077933502000000772e+02 5.082125091500001872e+02 5.078005066000000625e+02 5.077904968499997267e+02 5.077753296500000033e+02 5.081633147999996254e+02 5.077701722000001610e+02 5.077803344500002822e+02 5.081811828999998397e+02 5.081514740000002348e+02 5.077633362000001398e+02 5.081633454000002530e+02 5.081259765999998308e+02 5.077470092999997178e+02 5.077313232999999855e+02 5.077400055499997507e+02 5.077495118000001639e+02 5.077201690500000950e+02 5.081341705500003627e+02 5.080930023500000061e+02
7.500000000000000000e+00 5.075903320999996140e+02 5.075649719000002733e+02 5.075946349999994709e+02 5.075716857999996137e+02 5.078142700333334574e+02 5.075793456999999762e+02 5.075750121999999465e+02 5.075983276999995724e+02 5.075543518000004042e+02 5.075416564999995899e+02 5.075462951999998040e+02 5.075483399000004283e+02 5.075339966000001368e+02 5.075243530999996437e+02 5.075593566999996256e+02 5.075290222000003268e+02 5.075333252000000357e+02 5.075056763000002320e+02 5.075019836999999825e+02 5.075046691999996256e+02 5.075176696999997148e+02 5.075286864999998215e+02 5.075046387000002142e+02 5.075020142000003034e+02 5.075046691999996256e+02 5.074709777999996732e+02 5.074836730999995780e+02 5.074709777999996732e+02 5.074760132000001249e+02 5.074783324999998513e+02 5.074503479000004518e+02 5.074760132000001249e+02 5.074443359999995664e+02
8.500000000000000000e+00 5.081123352499998873e+02 5.080919952499998544e+02 5.081219940999999380e+02 5.080996703999999227e+02 5.079481048500001634e+02 5.080908355500000653e+02 5.080965118499998425e+02 5.081206665499998962e+02 5.080735015999998723e+02 5.080708160500003032e+02 5.080688324500001727e+02 5.080666656499997771e+02 5.080456696500000362e+02 5.080518342000000303e+02 5.080695037499999671e+02 5.080550079499998901e+02 5.080601501999999527e+02 5.071216735999996672e+02 5.080136413499999435e+02 5.080296783999997388e+02 5.080334930999997596e+02 5.080440063999999438e+02 5.080236663499999850e+02 5.080261689000003571e+02 5.080171661499998663e+02 5.079883118000002469e+02 5.080115052000001015e+02 5.070806579999998576e+02 5.079990081999999347e+02 5.080001679000001786e+02 5.079761657999997624e+02 5.079894867499997417e+02 5.079571685999999318e+02
9.500000000000000000e+00 5.077983399000004283e+02 5.077786560000004101e+02 5.078116761000001134e+02 5.077913207999999941e+02 5.077913207999990846e+02 5.077716675000001487e+02 5.077890015000002677e+02 5.078099976000003153e+02 5.077560119999998278e+02 5.077560119999998278e+02 5.077656554999994114e+02 5.077539978000004339e+02 5.077349853999994593e+02 5.077399902999995902e+02 5.077473449999997683e+02 5.077453308000003744e+02 5.077470093000001725e+02 5.064860077500002262e+02 5.076936646000003748e+02 5.077143249999999171e+02 5.077120056000003387e+02 5.077226562999994712e+02 5.077030029999996259e+02 5.077103272000003926e+02 5.076929932000002736e+02 5.076779784999998810e+02 5.076956786999999167e+02 5.064521484499996404e+02 5.076836548000001130e+02 5.076886597000002439e+02 5.076623229999995601e+02 5.076776428000002852e+02 5.076449890000003506e+02
