# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	
1.400000000000000000e+01 -9.050596682753613009e-02 1.669273720829729524e-01 1.344320809543490987e-02 -3.123557593413694381e-03 2.573342877047271951e-02 6.624624936022848187e-01 6.661123864728928368e-01 -6.208609693192768814e-02
1.500000000000000000e+01 -1.336904227878803753e-01 8.391617956435833137e-02 -3.666148661451167773e-02 6.975753343800594232e-03 -1.962450209270921470e-03 6.239451099768098530e-01 6.277696340719074453e-01 -8.472999477569458093e-02
1.600000000000000000e+01 -1.481201915085283427e-01 2.396352336210899256e-02 -7.500713266892544695e-02 2.861219920929088459e-02 -7.166805367160693219e-02 5.849038480197047418e-01 5.887208640235064294e-01 -1.223508336732136020e-01
1.700000000000000000e+01 -1.583333000956278214e-01 -3.133462264018305882e-02 -1.005867208367917237e-01 8.983596922411676844e-02 -1.092112314970432319e-01 5.464692749477849665e-01 5.505276346350241878e-01 -1.222054209201587638e-01
1.800000000000000000e+01 -1.594421418441547555e-01 -1.255765697865418584e-01 -1.196624145021571162e-01 1.197192563457694231e-01 -1.230257408105294575e-01 5.068828677799820381e-01 5.113492757835285119e-01 -1.233474462397768090e-01
1.900000000000000000e+01 -1.187709009666953891e-01 -1.767836812735172902e-01 -1.332770659017415149e-01 1.169087912427534820e-01 -8.545856465705384264e-02 4.664232070831734744e-01 4.715273324047465353e-01 -1.271204491836039341e-01
2.000000000000000000e+01 -5.932252178656595432e-02 -1.177444799212297860e-01 -1.423980810306791356e-01 9.534672118420640941e-02 -1.168615816021025822e-01 4.256996415275489665e-01 4.315936537141196738e-01 -1.251128984756302853e-01
2.100000000000000000e+01 -4.503416968502821013e-03 -2.555418810387832633e-03 -1.500954130843499268e-01 1.084785986625919629e-01 -8.336397236019715828e-02 3.849292758269795001e-01 3.911654855707740186e-01 -1.280004249238486658e-01
2.200000000000000000e+01 2.341594781147900844e-02 1.150254393427228572e-01 -1.539196915602494831e-01 1.512023972669152283e-01 -7.679045696385797259e-02 3.441305372802285212e-01 3.507745559153483406e-01 -1.313853299303711364e-01
2.300000000000000000e+01 5.061458490943929189e-02 1.453456181560155158e-01 -1.525979025613384554e-01 1.997212103046557552e-01 -1.216614809732267100e-01 3.024369002393536010e-01 3.093906076379052683e-01 -1.335335369154922458e-01
2.400000000000000000e+01 5.565440079623249631e-02 8.077259627471829184e-02 -1.480532293838603963e-01 1.935067503308520176e-01 -1.092205370352259258e-01 2.612027607800016527e-01 2.679605771197914321e-01 -1.374568735961669841e-01
2.500000000000000000e+01 1.937668548205512958e-02 5.928688203893722752e-02 -1.418045542096585954e-01 1.540460967453901320e-01 -1.410530538869016470e-01 2.186849735271980399e-01 2.256485401191209716e-01 -1.100160037816059061e-01
2.600000000000000000e+01 -3.501086065288359223e-02 7.031127045447453650e-02 -1.394035999398166026e-01 1.915939833368655310e-01 -1.370508542287895981e-01 1.766257325194006411e-01 1.834915202296920067e-01 -1.693322128196312129e-02
2.700000000000000000e+01 -8.364279870134655459e-02 3.613757181563240217e-02 -1.374532666783846724e-01 2.436233524948672458e-01 -8.686421511627323566e-02 1.342638420972728508e-01 1.404041358890942559e-01 1.180082925209601785e-01
2.800000000000000000e+01 -1.290280311626680054e-01 -1.302230240291743502e-02 -1.347269792530403354e-01 2.303636240830502779e-01 -1.149120962616024116e-01 9.320785334404708966e-02 9.854290973560729527e-02 2.024047686228820364e-01
2.900000000000000000e+01 -1.826966309188977622e-01 -3.802869560636761015e-02 -1.307512845253920308e-01 1.487938688373449947e-01 -1.127741853515145526e-01 5.143401979492447790e-02 5.595742492847846639e-02 1.713355139085898649e-01
3.000000000000000000e+01 -2.246533633641600858e-01 -3.781595278613795325e-02 -1.270562435695265224e-01 5.646701304300116853e-02 -1.031782657739540587e-01 9.650501809478038984e-03 1.337098694541864578e-02 8.632400809653362206e-02
3.100000000000000000e+01 -2.427550515270750775e-01 -5.546009737494730918e-02 -1.282802197387886978e-01 2.997743295781694906e-02 -8.252476704932025509e-02 -3.214648374756284149e-02 -2.910305676598393815e-02 4.718391237265279203e-02
3.200000000000000000e+01 -2.463270342149431191e-01 -4.757281348318034842e-02 -1.309084656182064876e-01 2.061130250649231138e-02 -2.137634763465660198e-02 -7.279347252823530068e-02 -7.040502013402513692e-02 3.412369537516517226e-02
3.300000000000000000e+01 -2.349705428086606984e-01 3.027463324571325401e-02 -1.301858800791104720e-01 -2.817587786777505515e-02 -5.033221621139821744e-02 -1.126358290912006510e-01 -1.107983113715782647e-01 -2.922195528775919232e-02
3.400000000000000000e+01 -2.103374409228276898e-01 1.225476795044493500e-01 -1.272673640332719902e-01 -1.107511756833104849e-01 -6.866869832974727139e-02 -1.512857634903201076e-01 -1.501561931524605931e-01 -7.868219044406687956e-02
3.500000000000000000e+01 -1.730163716068056634e-01 2.029739189581354353e-01 -1.248447388765899224e-01 -1.596305818763614770e-01 -6.232602226659997302e-02 -1.883308948160045682e-01 -1.880477909016250726e-01 -8.240789634519432583e-02
3.600000000000000000e+01 -1.124223475565725994e-01 2.399854210483382544e-01 -1.229007533948793807e-01 -1.479982679491391451e-01 -6.522235184514509065e-02 -2.251787709910281210e-01 -2.259399738814082403e-01 -9.010423420612873047e-02
3.700000000000000000e+01 -6.440350223615927405e-02 1.619795145188792085e-01 -1.182665857036838547e-01 -1.260752177171279576e-01 -5.937072714340847768e-02 -2.602896238401365969e-01 -2.623011899660383506e-01 -1.085161059658153043e-01
3.800000000000000000e+01 -4.711547950781039273e-02 -1.488521314796671137e-02 -1.122829541648911328e-01 -1.572216559538094915e-01 1.854479188698161460e-02 -2.944332776348665415e-01 -2.973158438092226574e-01 -1.108631206180204082e-01
3.900000000000000000e+01 -4.145030023700741612e-02 -1.129452722727742331e-01 -1.109896175129043011e-01 -2.019999376279592584e-01 1.366340270998342155e-01 -3.260382098789873506e-01 -3.296426970120911459e-01 -1.035496426674503562e-01
4.000000000000000000e+01 -4.613725755892147951e-02 -1.435405820542317024e-01 -1.156691738980831219e-01 -1.787936350796895113e-01 2.038170303946629236e-01 -3.577298751317118386e-01 -3.619462018878236709e-01 -1.121234888596170237e-01
4.100000000000000000e+01 -4.684775546031579030e-02 -1.534425009616894875e-01 -1.230415881134615946e-01 -1.138215618460659828e-01 1.750504071833847708e-01 -3.883757633225566885e-01 -3.928299631997665964e-01 -3.884693291996937220e-02
4.200000000000000000e+01 -1.955760980108900079e-02 -9.951363935439058728e-02 -1.243642068220344593e-01 -5.962298600377214514e-02 2.011026575156746043e-01 -4.186582077860527829e-01 -4.229289490956528175e-01 7.795790804263220963e-02
4.300000000000000000e+01 9.171379041247904734e-03 -4.149934468482389255e-02 -1.225782771513882902e-01 1.222243147037204748e-02 3.191436669170387708e-01 -4.468652548479636888e-01 -4.510263979001964407e-01 6.118824168387158174e-02
4.400000000000000000e+01 4.290093094145921992e-02 -9.265914884142277541e-02 -1.285327742498515169e-01 1.893291160732313294e-02 3.336427946536519862e-01 -4.739739947955387556e-01 -4.779148558363464638e-01 -2.763730431248137207e-02
4.500000000000000000e+01 8.367898302200799110e-02 -1.785158407705167427e-01 -1.396548064441977821e-01 -5.557389516807306057e-02 2.798270084923735745e-01 -4.998079473490937286e-01 -5.034560501482612249e-01 -4.454380601834977832e-02
4.600000000000000000e+01 1.234598583050921239e-01 -1.566256898395909647e-01 -1.457706303064568720e-01 -1.112497357272200366e-01 2.146014972566571144e-01 -5.246854868841934749e-01 -5.280655673185136179e-01 -1.826689115896225346e-02
4.700000000000000000e+01 1.545759762249771796e-01 -4.594591319477876745e-02 -1.438343846536541126e-01 -1.571757965940766832e-01 1.427966206189744403e-01 -5.487603469782156296e-01 -5.519667932946610289e-01 4.302894452696093275e-02
4.800000000000000000e+01 1.583297873755444563e-01 3.384420925854687151e-02 -1.432889645472137097e-01 -1.865512458953316743e-01 6.090343419918148316e-02 -5.706508420495383094e-01 -5.738217818783474256e-01 1.244251207601000386e-01
4.900000000000000000e+01 1.288985560927879970e-01 4.275353766257088822e-02 -1.502360712452867342e-01 -2.139594154305616558e-01 1.682073753310663750e-02 -5.922527444239703565e-01 -5.953481552572216229e-01 1.680887088971982912e-01
5.000000000000000000e+01 7.615359660696892352e-02 7.346299520726995089e-03 -1.578056043483903048e-01 -1.870508877000233161e-01 -1.103993007324786252e-01 -6.128636859543545867e-01 -6.159431125116099359e-01 1.218568728002064894e-01
5.100000000000000000e+01 2.177113452500423554e-02 -6.693406859931931574e-02 -1.630785635483348039e-01 -1.112684931454312742e-01 -1.323365275822083464e-01 -6.338403995209056507e-01 -6.367044855710713991e-01 3.419360426921506241e-02
5.200000000000000000e+01 -2.501881612276197694e-02 -1.124616448667108970e-01 -1.707906740273572588e-01 -1.026000883301077388e-01 -1.180027031285466738e-01 -6.528122080955917061e-01 -6.555025599247360502e-01 5.055887822242544766e-02
5.300000000000000000e+01 -7.898449120591216621e-02 -6.528763096653664166e-02 -1.817063176008214542e-01 -1.304179461335722434e-01 -1.146697523902700105e-01 -6.713319385558791375e-01 -6.741540953108527967e-01 9.177229942140338603e-02
5.400000000000000000e+01 -1.460004976358836581e-01 -7.725392914736133043e-02 -1.939768322676981016e-01 -1.189902468459984874e-01 -8.836405819775593196e-02 -6.886366804070379599e-01 -6.916466301350258084e-01 2.219652098740061003e-02
5.500000000000000000e+01 -1.785291779536396228e-01 -1.293663883893966249e-01 -2.023910828533668771e-01 -7.515823072758531787e-02 -1.063636655379337353e-01 -7.054310739846828548e-01 -7.084994852385098074e-01 -4.778237673225116389e-02
5.600000000000000000e+01 -1.575861464766732389e-01 -1.123361910285580328e-01 -2.050257390102097621e-01 -1.233086876896407336e-01 -1.235576209549787141e-01 -7.201732874989889011e-01 -7.238251277590316279e-01 -5.262160156598923166e-02
5.700000000000000000e+01 -1.197702129887859429e-01 -8.464546426895856734e-02 -2.060889512373489107e-01 -1.760727836687227266e-01 -1.286270893092036904e-01 -7.332890287985477373e-01 -7.377839959660835722e-01 -2.479471816596626882e-02
5.800000000000000000e+01 -9.663534650980998286e-02 -4.997227830991938374e-02 -2.092945202435635144e-01 -1.480578817893893617e-01 -8.867562465131638427e-02 -7.451377639846117340e-01 -7.501731054530978993e-01 3.725768597831810580e-02
5.900000000000000000e+01 -8.990014612194895116e-02 -2.206559535783515769e-02 -2.114656841867834647e-01 -1.324828578496565490e-01 -6.070324179318731250e-02 -7.559637597417568911e-01 -7.612825472969798613e-01 9.467710984904020854e-02
6.000000000000000000e+01 -9.066387622813398828e-02 -3.530020136491354710e-02 -2.085175977690562621e-01 -1.273145927154952506e-01 -1.189378681717526143e-01 -7.656388471901913739e-01 -7.711531433209057873e-01 7.674624651806585818e-02
6.100000000000000000e+01 -9.121446958080077494e-02 -1.262625707988704604e-01 -2.039857068542774987e-01 -2.191529949047722192e-01 -1.851921009459833734e-01 -7.731058942015800461e-01 -7.789639718473607699e-01 -1.744716766594446231e-03
6.200000000000000000e+01 -9.661245539056857734e-02 -2.115967910150425568e-01 -2.009282076141077067e-01 -3.135016681144161543e-01 -2.401468341443265819e-01 -7.795549713261418212e-01 -7.856872087709951824e-01 -8.391965432487505372e-02
6.300000000000000000e+01 -1.145181033295512157e-01 -2.087651680560357881e-01 -1.979682283618537653e-01 -3.428846746774035781e-01 -2.451812331839584580e-01 -7.841571886293955407e-01 -7.904246716953036156e-01 -1.369035181182038929e-01
6.400000000000000000e+01 -1.425544990423735781e-01 -1.742111867153712523e-01 -1.943271941508504519e-01 -2.956234321035637325e-01 -2.041871582170699251e-01 -7.877940511138100677e-01 -7.939125552010088960e-01 -1.613028786315837126e-01
