# r	p	err_p
2.569771348303175440e+00 3.334656611894448730e-01 1.649201473268649409e-03
3.606807109539573730e+00 3.337147072827260086e-01 1.926631624523003237e-03
4.422847960969568781e+00 3.355352561565182468e-01 1.450596213243654899e-03
5.085406582099014194e+00 3.353715864696828475e-01 1.451475977873533264e-03
5.729857169253013360e+00 3.357422059621882338e-01 1.113019763320741715e-03
6.727763248961208475e+00 3.350199130342143006e-01 1.258235313446090173e-03
7.809251538762838507e+00 3.350761785048210761e-01 1.086432757586930711e-03
8.450404048679041935e+00 3.346999618686921640e-01 1.278557929899100474e-03
9.103058544360317583e+00 3.350992253852550506e-01 1.048180889313911910e-03
9.908924955874713447e+00 3.348172275961940336e-01 1.178948010705622345e-03
1.093652354227545587e+01 3.347681555019778044e-01 9.935216569368569405e-04
1.195974824835140637e+01 3.349153416844034004e-01 9.374160620664709386e-04
1.310933418978814835e+01 3.346552977936531059e-01 8.594189292964515619e-04
1.454214915370468830e+01 3.346149384248475189e-01 8.318522601875330894e-04
1.557272986615165777e+01 3.344946421975110162e-01 8.045896483129415027e-04
1.679200032335560877e+01 3.342938006659145200e-01 7.148874969077967986e-04
1.778027707247922606e+01 3.345365507713802256e-01 6.011309929270289678e-04
1.868645386698651834e+01 3.343937078656574746e-01 5.944908290654544536e-04
1.950159134113738091e+01 3.342542112780529373e-01 5.527083778527208538e-04
