# r	p	err_p
2.567774391430185599e+00 3.428216283405842169e-01 1.210041971110213319e-03
3.602549747062275376e+00 3.449053894672068354e-01 1.735682414367904465e-03
4.419629655241656963e+00 3.422724586288415916e-01 8.518651009467058995e-04
5.085161779679309824e+00 3.405707359489868469e-01 1.247438251513622665e-03
5.731495756887706960e+00 3.413197608516880255e-01 8.097497101535590207e-04
6.725370186494494362e+00 3.396763442491720353e-01 5.561543588126744526e-04
7.808691476701287826e+00 3.413745085190039164e-01 5.181621031887909167e-04
8.450965426503298517e+00 3.349276636019469788e-01 1.002289695234796557e-03
9.102150840991843239e+00 3.405095926250736871e-01 4.162056519330822294e-04
9.907503767817559037e+00 3.414082631726956252e-01 5.818858327022040410e-04
1.093459557114096548e+01 3.398163352573039253e-01 3.065277515837055511e-04
1.196058201318144931e+01 3.386788708991295138e-01 4.110689969655084686e-04
1.310804206556425733e+01 3.387328395154294847e-01 2.482559602297997135e-04
1.454081215093928137e+01 3.379812986253228346e-01 2.505526701278047242e-04
1.557060366458089185e+01 3.384800384232767856e-01 2.643111947491825846e-04
1.678990269827329485e+01 3.366168378306800268e-01 2.089118389018443595e-04
1.778058672214820390e+01 3.359234604162238402e-01 2.677779596745859681e-04
1.868553188527373266e+01 3.355717140416051847e-01 2.164671151782202594e-04
1.950125072835471585e+01 3.354093863600758341e-01 2.516195818964691786e-04
