# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 5.810690002999998569e+02 7.748227759641999910e+02 2.285556793000000084e+02 4.285198873333332017e+02 6.085209961000000476e+02 8.223625021642000092e+02 2.769130401499999721e+02 4.822870178000000010e+02 6.606133117499999798e+02 8.810681373141999302e+02 3.109621735499999886e+02 4.973456725999999435e+02 6.898218384000000469e+02 8.961626654642000176e+02 3.222336883499999658e+02 5.022699889999999527e+02 6.947474975999998605e+02 9.122909765642000366e+02 3.577783279750000247e+02 5.660298157499998979e+02 2.223136900000000082e+01 9.923556510142000207e+02 4.171759796499999311e+02 6.023406371999999465e+02 5.354154210000000091e+01 2.572391663499998913e+02 4.434723511000000258e+02 6.535676879999998619e+02 1.147556687000000011e+02 3.098609923999999864e+02 5.047920227000000182e+02 6.997226868000000195e+02 9.133743200641999920e+02
3.030139220299999714e+00 5.804666747999999643e+02 7.753624860141999307e+02 2.296854502666666633e+02 4.289898224500000197e+02 6.090485229499998923e+02 8.217038870642002166e+02 2.777554931999999894e+02 4.828921610666666311e+02 6.613045043999999280e+02 8.813323126641998897e+02 3.116118469499999719e+02 4.975764923499998531e+02 6.891569824000000608e+02 8.966858283141998527e+02 3.228198395499999833e+02 5.027864991000000146e+02 6.953453369500000463e+02 9.128739768141999775e+02 3.590721740999999838e+02 5.666265258999999332e+02 2.157202083333332965e+01 9.917773047641999256e+02 4.178031617000000324e+02 6.028663330999999062e+02 5.409720424999999722e+01 2.565923766999999316e+02 4.428544921999999815e+02 6.541040038999999524e+02 1.141719932500000141e+02 3.103678284000000076e+02 5.053380280000000084e+02 7.003504944000001160e+02 9.138448248641999498e+02
4.030139220299998826e+00 5.798078308499999594e+02 7.748150731142000041e+02 2.304023438000000397e+02 4.287056579999998576e+02 6.085474853500001018e+02 8.210279838142000699e+02 2.772053375499999675e+02 4.822212728000000084e+02 6.610723266999998486e+02 8.811103201641994929e+02 3.113096619000000373e+02 4.972730102999998962e+02 6.886933594000001904e+02 8.961624899641997217e+02 3.223231658999999354e+02 5.022336730999999190e+02 6.947861633499999243e+02 9.123293067142001291e+02 3.587563172000000122e+02 5.664885864499999570e+02 2.133658600000001115e+01 9.913746252641999490e+02 4.172521820499998739e+02 6.022935180499999888e+02 5.351976205000001130e+01 2.559622039999999288e+02 4.422886657999999898e+02 6.535845031999998582e+02 1.140986632999999983e+02 3.100336608999998589e+02 5.048085174999999936e+02 6.998186645500002214e+02 9.135719824642001186e+02
5.030139220299998826e+00 5.791866454999999405e+02 7.751169797141999425e+02 2.309466705500000216e+02 4.284198303499999838e+02 6.087825013000001491e+02 8.213153373141999509e+02 2.772946776999999656e+02 4.823146667999999408e+02 6.616161804500000017e+02 8.807073202642004617e+02 3.109739990500000886e+02 4.968603210000001127e+02 6.884414978499999052e+02 8.962019874642001014e+02 3.207834269333332600e+02 5.023290099999999256e+02 6.948690185999994355e+02 9.124349737641996398e+02 3.584156646999999793e+02 5.656463013500003854e+02 2.044329645000000539e+01 9.912482978641996851e+02 4.172986755000001722e+02 6.023209839000001011e+02 5.283959579999998368e+01 2.562821960500000387e+02 4.419103394000001117e+02 6.529356689999999617e+02 1.143123169499999676e+02 3.093368225000000393e+02 5.049050293999998757e+02 7.000606689500000357e+02 9.129856635641999674e+02
6.030139220299998826e+00 5.787636719000001904e+02 7.757006522142000904e+02 2.325333954000000176e+02 4.286911622000002353e+02 6.085339966000001368e+02 8.216292258641997250e+02 2.777594909999999118e+02 4.825273437500002274e+02 6.622213440000000446e+02 8.800704871642001308e+02 3.125711364999998523e+02 4.965629806999997982e+02 6.887923278499997650e+02 8.963253165641999658e+02 3.198473205999998754e+02 5.027941590000000360e+02 6.953333434999999554e+02 9.129118109641995034e+02 3.590443267499999820e+02 5.650396729000003688e+02 1.979203040000001579e+01 9.913681479642000340e+02 4.187049255599997082e+02 6.024976806500001203e+02 5.336481290000000399e+01 2.565916748000001917e+02 4.412921752999998262e+02 6.524373168999995869e+02 1.136883315999999695e+02 3.087063294000001861e+02 5.053724976000000879e+02 6.998266602000003331e+02 9.123669958642003621e+02
7.030139220299998826e+00 5.784626770499999111e+02 7.755039702641997792e+02 2.343780060499998399e+02 4.290256653500000539e+02 6.093716736499995932e+02 8.222365485141999670e+02 2.784255065999998351e+02 4.828446808500002589e+02 6.619196777999995902e+02 8.803683234141999492e+02 3.141719970499998453e+02 4.958904572000001281e+02 6.881770019999994474e+02 8.966231299142004900e+02 3.203558349499999167e+02 5.034065094499999304e+02 6.959556579499999316e+02 9.131861334641998837e+02 3.596393432999998367e+02 5.643718262000002142e+02 2.029802610000000129e+01 9.917088080141993487e+02 4.217145935200002214e+02 6.028343200999997862e+02 5.303200149999997848e+01 2.571604919500000506e+02 4.406283263999998780e+02 6.522028197999998156e+02 1.130691643499999373e+02 3.080986786000000848e+02 5.056715088500002366e+02 7.003553162000002885e+02 9.128551627142005600e+02
8.030139220299998826e+00 5.787683411500001966e+02 7.750468703642000037e+02 2.350031814999999824e+02 4.287063293999999587e+02 6.102900085500000387e+02 8.225340110141996774e+02 2.787698365000001104e+02 4.824993592000000717e+02 6.612919922000000952e+02 8.800719824642001186e+02 3.138586732000003394e+02 4.949664917000000059e+02 6.875306701999998040e+02 8.963032904642004723e+02 3.200236816000001454e+02 5.037556610500000716e+02 6.962831726499998695e+02 9.125522986641990428e+02 3.601483459999999468e+02 5.637123412999999346e+02 1.996040539999998487e+01 9.923629600142003255e+02 4.237064819500001249e+02 6.025316773000004105e+02 5.195037333333331020e+01 2.577808228499998222e+02 4.400091552999999749e+02 6.525488587000004372e+02 1.123996658000000934e+02 3.075153197999998156e+02 5.050313415999999052e+02 7.000413207999999941e+02 9.125406561641993903e+02
9.030139220299998826e+00 5.781203612999997858e+02 7.747605248641993967e+02 2.343930205999999998e+02 4.284093475500003478e+02 6.108748168999995869e+02 8.228450080142001752e+02 2.781793213000000833e+02 4.820166931000003387e+02 6.614703368999998929e+02 8.796573172642001737e+02 3.135080109000000448e+02 4.951973267000003034e+02 6.877039795000000595e+02 8.960151434642002641e+02 3.197133331999998518e+02 5.031603394000003391e+02 6.954411011000001963e+02 9.122429801141997814e+02 3.595031890999998723e+02 5.634579773000000387e+02 1.964208984999999075e+01 9.928393164642002375e+02 4.253559188999997787e+02 6.021961670000000595e+02 5.058578299999999217e+01 2.581214752999999291e+02 4.401456603999995423e+02 6.528628234500001781e+02 1.119456635999999889e+02 3.068478394000001117e+02 5.047400207499999851e+02 6.997081604499999230e+02 9.118911429641993891e+02
1.003013922029999883e+01 5.776820069000004878e+02 7.763221110442002555e+02 2.340103607000000920e+02 4.290513305999998011e+02 6.114619750999991084e+02 8.225184393641993665e+02 2.784980774250000195e+02 4.818158416999999645e+02 6.619173278999996910e+02 8.789846412141996552e+02 3.141205138999998780e+02 4.956386718999997356e+02 6.877521667500004696e+02 8.965686407642006088e+02 3.202513428000002023e+02 5.027323303000002852e+02 6.948552551499997207e+02 9.128724662142003581e+02 3.590175018999998429e+02 5.647483368749999499e+02 2.100245620000001168e+01 9.928903113142005168e+02 4.268925018500003716e+02 6.028428344999992987e+02 4.997291180000001987e+01 2.574710082999999941e+02 4.401831817999996019e+02 6.534619750999991084e+02 1.117854957499999955e+02 3.071723327999998219e+02 5.052409973000003447e+02 7.003048401000005470e+02 9.112376318642000115e+02
1.103013922029999883e+01 5.770759888499997032e+02 7.777530280642004072e+02 2.338181839499998205e+02 4.296654968499997267e+02 6.112279968499997267e+02 8.221826506642000822e+02 2.799685211500000150e+02 4.820570068500005618e+02 6.625169983499999944e+02 8.784571372642003553e+02 3.147306824500001312e+02 4.957779999000003954e+02 6.872446594499997445e+02 8.962957984142003625e+02 3.200611572000002525e+02 5.025550079499998901e+02 6.949272461000006160e+02 9.133726263642001868e+02 3.595916747999999643e+02 5.662076416500003688e+02 2.248185634999998683e+01 9.923463126642000134e+02 4.270693359500000952e+02 6.033489989999998215e+02 4.969350815000001376e+01 2.570433350000002974e+02 4.395350036999998338e+02 6.537906494499993642e+02 1.120308341999999584e+02 3.075236816999999974e+02 5.046715088500000093e+02 7.007753295999991678e+02 9.109726325142000860e+02
1.203013922029999883e+01 5.765016479999994772e+02 7.778395949142004611e+02 2.344381714000001011e+02 4.301866455000008500e+02 6.114448242499993285e+02 8.228319884142001683e+02 2.802130279500001961e+02 4.815458221500002765e+02 6.627568359499991857e+02 8.790119696641995688e+02 3.152946472000003268e+02 4.951806641000002855e+02 6.877843018000003212e+02 8.965356283641995105e+02 3.203383331499999258e+02 5.027989959999995335e+02 6.952283324999998513e+02 9.127077933141999893e+02 3.589578399500001069e+02 5.665191650500000833e+02 2.274005029999997873e+01 9.928913031642005080e+02 4.264876709000000119e+02 6.027016906500002733e+02 5.026838494999998375e+01 2.564649963499996375e+02 4.388971557499999108e+02 6.540316467499997088e+02 1.114686813999999231e+02 3.077765045000001010e+02 5.040796509000001606e+02 7.005661316499999884e+02 9.116186286142001336e+02
1.303013922029999705e+01 5.758779907500002082e+02 7.772977477141994314e+02 2.347740020999999615e+02 4.297829894999995304e+02 6.109053345000002082e+02 8.233564215641999908e+02 2.797165222499997981e+02 4.820543517999994947e+02 6.620570067999997264e+02 8.784036552141997163e+02 3.156748199999997269e+02 4.947700196000005235e+02 6.873526610999997501e+02 8.958409796641990397e+02 3.197928314499999942e+02 5.022513275000001158e+02 6.947225037000007433e+02 9.122241355141995882e+02 3.584200134499997148e+02 5.658473512000000483e+02 2.203598790000000918e+01 9.924583044641985907e+02 4.260783386000002793e+02 6.021405029999996259e+02 5.088163569999994706e+01 2.559911727999997311e+02 4.384216613999997207e+02 6.534709777999996732e+02 1.110510100999999850e+02 3.071013794000000416e+02 5.035889893000003212e+02 6.995633545000000595e+02 9.121469794642016495e+02
