#icel C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66
11 216.426064356983 152.418047165975 147.867646331997 -6.88486290600849 -4.01529157597906 -5.43131941194588 235.280986691032 165.721609435059 10.845443540984 11.2070114940252 11.1251682180409 207.701118261957 -8.04367832897697 -4.31880956903115 -8.0418859760357 83.1040289275052 1.46126466299847 0.445532578407892 83.9605213932998 -0.783226934299819 81.5239548179022
12 255.48986297199 190.849926581996 188.313772930996 -0.235235117997945 1.57537243899242 -2.19232125400595 265.074846904008 189.196410007025 2.92012845702629 1.13911920998362 1.61819681097768 254.080609520997 -0.412321312023778 -0.699223737001375 -2.65861652301282 104.0274404873 2.94337907980093 3.86998094630258 101.301479797007 1.73004382800173 97.9428363782972
13 226.654254725008 163.775598169991 165.635427491998 6.82704594200914 6.8049534929969 7.97858805699434 211.878191574033 143.61549566911 -7.91961534196162 -9.51194235785806 -8.13879521483614 229.638693594006 6.07946588297636 7.22743579399321 5.73639228496177 82.3435951800093 1.76254306500141 2.15721775000475 84.3806639630998 1.61939306580052 83.8141379349963
14 340.810081672998 236.240074323996 247.007844772998 28.8473919219996 23.526977820984 28.5228318140071 267.968226791299 183.941935344592 -27.525689933907 -29.4768400886028 -28.1175836352077 311.520467016999 8.23919859999478 5.80297932299345 8.38987816400731 113.791502750701 0.375203179805794 0.0227333429052123 111.9581795626 -2.51546709939703 114.597974688303
15 264.595529993301 206.610880646701 207.398757298802 12.5549477303025 13.9858064476016 13.1480721310027 242.8275878215 173.813234562499 -15.9856474163007 -15.9521348611065 -17.7883369781966 255.959044899799 2.22645279420135 3.56690198299816 2.32830396270174 97.0680246172947 0.453446742392316 -1.10345371850826 97.3248985499936 0.166710183998475 100.387449475102
16 315.176435764988 228.700547207973 226.738858660974 11.0090762159416 9.3520430069475 11.3279269289706 292.670657371036 213.849087841027 -4.67964388399196 -5.02174930497858 -4.95665572898361 296.567517431049 1.34842258203207 -2.16315490197303 -1.82874574693415 113.5120827409 1.27804000139804 1.12211145739991 115.48659232501 0.289220981017024 113.368582768999
17 298.824147913001 209.060691098966 202.966416209983 -2.87928942598228 2.45855123393994 -5.13359237602344 309.864081861997 215.868712186295 6.12671343129705 8.84653398729824 10.9363870666016 296.267433075104 -7.09705855399534 -4.67555241929176 -9.36789057680016 117.2044911223 0.836986629497005 2.2119751520961 112.869179682002 1.07954652698936 115.634771384998
18 264.655210375986 182.305969200024 178.727239431009 -3.34594394098531 -0.633472636036458 -1.17179692097125 275.718978080022 187.94754859 4.74572189905302 5.79213248702217 4.98772276705495 260.47470861389 -3.05577392290388 -5.17556526740464 -5.24335201030226 101.800960499986 2.64037986198673 4.30033878499216 97.1852570289002 1.5430340255989 97.3601409210005
19 295.302207089003 229.86940215701 230.444606824995 7.80090871699031 4.14157487600733 4.85575856000651 290.537587663016 215.663088605015 -4.3568680379849 -6.95809126100357 -4.35502798998186 305.716959528991 5.19025368698749 -2.78272131999984 0.421278700014227 121.771837650601 2.74912352820138 3.66932820809893 115.730966313606 0.646468281001944 115.555716480003
20 287.64826505203 201.167106209959 200.549405568017 19.8507241820153 20.4713549929693 19.9856608270238 250.274296013981 153.17514060398 -24.508318918015 -21.5964168590062 -25.1467987460046 264.957029110974 7.93234279999524 4.80481513895938 6.37819263893107 101.924932255997 0.415917287000411 0.42030851900563 99.6981655009904 -1.43325566600652 100.013215360099
21 323.762309879703 239.413567955103 242.969622789303 18.465518354401 19.6100604018056 17.8382659301064 274.581686506008 195.273256996006 -30.2796358039814 -27.1016204109856 -27.9876531809805 313.981878265986 12.749295085996 14.1962164449978 12.5898304289876 117.515782342696 1.08754756470262 1.21338247499807 116.430293945996 1.06645477599159 116.080625143297
22 274.732005515989 200.433666568006 203.981786490976 15.9961491980084 15.3864785139831 14.5100750090023 240.689636922298 166.5685906156 -19.4780005056941 -18.8528034826049 -20.2236061055942 261.149033687195 5.43684887539939 6.52974667759736 6.20554978510199 101.186922249008 -0.62016045699238 1.40353340500496 98.6320127199861 0.811260200998731 99.9458235118027
23 312.731023542983 231.956452803024 233.387219869019 11.8029740790007 11.1108029820116 12.1052450080242 307.013449749002 212.97323046997 -5.35195529901102 -7.49392505604192 -5.57123080502606 298.628551490037 -5.04857296200498 -6.97654998193684 -4.95590019800147 120.925978114997 2.76386090999949 2.78678513300292 114.033922526903 0.0942829465031991 117.761126789014
24 314.994377025005 226.06843574199 218.352507981035 8.46784371401554 7.94679574901238 6.19721810899136 321.931930036953 225.592806236 4.92519169802108 8.98081300902049 5.56716009896263 285.472569914964 -13.275356018039 -10.2254838619956 -12.2670764329996 123.338386199976 5.9375779219863 4.51600207497904 110.889822259014 0.545115641989469 116.973082733011
25 270.433154662101 194.635207746299 191.283450690401 -0.20555824730053 5.23009942509987 3.56452413100072 269.458200867291 189.208598305595 4.67911696779311 6.40762511638968 2.6389999273988 251.287899981003 -10.5809695900007 -6.94268687400381 -7.99534271100129 102.979013760978 3.81699312697492 1.94957595499545 102.020357203401 0.950263569097842 101.554342370991
26 305.833763236979 228.811567168987 229.233739203983 9.54592610200962 6.90117815897793 6.05666277401724 294.718150103927 203.738075575984 -7.98251575606628 -9.24035321204428 -11.8393103910421 303.612123477979 3.4984630319741 1.80890593901495 -0.266554948029807 116.70762409301 0.907829261018378 2.09129665201999 118.790179898997 2.73517327300397 117.565847231981
27 276.798824970001 194.0882450966 190.920808553301 14.7883069010049 15.8831386555107 13.3935235036006 240.765838066 150.267580194986 -24.5159724860059 -22.6464667980053 -24.0114576660289 270.987858776994 9.9316080079916 11.3939726260014 8.38074643399978 94.5095398629974 -0.276729104007245 -0.267855000015516 97.026303138 -1.73500430000786 99.2472021547997
28 252.516018004985 186.451113130988 185.433873322995 -2.99377993401322 -3.15192684001886 -2.31098665401532 241.406244228904 168.7196055389 -19.348584981401 -19.4429013231968 -19.0568211009008 267.763961135006 14.2349212510453 14.4509358599862 16.4075503999811 99.0588033104984 -0.792998850602089 -1.30985457000179 99.0414762730097 -0.817543533003118 102.190184974006
29 227.398078916008 157.064187993001 161.401596962992 3.89077806401019 3.1504774809946 -0.176948913008346 213.857735706006 143.929404383016 -11.7907872599972 -13.486994857999 -15.0649468479969 237.702669223972 9.23106012796779 9.61621014698721 8.39939669699561 84.8799067089885 0.308855062007751 1.0061585179983 86.1712299119972 1.62848876598218 84.1394232020093
30 260.589452318982 193.890059933983 190.562864976982 6.96189126801983 9.91810626501319 6.83478930595811 263.130354792065 183.384069221029 1.2434839530215 -1.78143848597756 -0.932704909973836 259.238186058974 -7.46430197195878 -5.61505687701356 -9.22960583302483 101.515457511198 1.65889574329867 3.0823416960061 98.7598797629971 1.62580536098176 99.8695385570045
31 269.321775485969 193.169356398994 193.626592686996 9.52278503700654 8.8596045849954 8.52086307900208 261.558413229977 194.24975883403 13.356758350983 10.6243206259933 14.0008493709502 244.443592184962 -25.3272190160715 -26.825764421028 -24.0030194559949 101.715100050001 5.04489726099564 5.44701250801154 102.956032209499 1.91450775799922 99.6239905607979
32 229.245690439984 159.146878012052 160.31683031606 1.88262307701734 5.83960233007019 4.34328346500479 242.230020859006 162.459882164967 10.6209844029763 11.1989999480102 9.0767543039874 208.503538589002 -19.0035034159791 -16.8744473000061 -20.0256229320075 86.7472334195995 2.33114928841971 2.41657867667939 85.4112980267004 0.72636865919975 85.8026611269907
33 265.759277449979 190.367150861039 189.022826969995 1.69988438701694 1.87652290596816 2.23874172697833 257.377462351997 183.927879045041 -2.304910274961 -1.31607474695556 -3.7725786340161 263.898586389041 -1.94892452509521 -1.4170213469697 -2.75202325010468 101.584447206005 3.32441492300859 1.94358837300115 96.2298012210113 -0.497750791009821 98.099887384501
34 222.165940960201 159.700111546908 158.180368556009 1.82230716990261 0.625724463009192 -0.274449142693811 208.641229069008 146.842562233019 -10.8982050029908 -11.3236693899808 -11.7295714849888 237.954098337991 13.7849510689875 11.8135295520005 12.0623408839947 87.6411141419794 0.254975048983397 1.31362358099523 85.5414201670101 0.974995866999961 86.7443592797997
35 273.807263291099 197.9042364381 194.2863608279 -18.3448194649998 -19.4454079626013 -22.1282221989014 291.767481867009 207.680612156037 -9.19671333099359 -12.7786515000025 -12.8685236129968 330.144691673968 33.0163901749984 28.793318570979 28.8441558369868 116.88620365901 0.50085988000319 1.10664981400532 111.095528356998 -0.148431488798906 118.244893128985
36 237.835310718947 175.04700936197 180.04012418196 -7.01869023805557 -8.9069501060294 -11.7254277090069 256.908792511967 184.80662669399 -0.931863090045226 -2.67241773299247 -3.11672942798396 280.083791000015 17.078912936995 15.4503687910164 16.2728852480086 97.0093860169982 1.48812293200535 0.137195008005619 96.9671476898043 -0.126647759589105 99.1984502079959
37 302.908819737013 216.179281067002 213.364712227008 -2.07478980798896 -1.15547993098062 -3.60995836399525 322.666306895007 222.408854347987 13.1496479839825 12.8547047780103 11.6576250899925 294.545647565997 -5.90997902099843 -9.55920594999498 -8.75748241599013 115.707443700012 2.79772817002595 3.14934314301354 115.059974969972 2.139281646987 116.348752553995
38 304.01068030601 232.196430125987 225.499407933012 6.36608092700044 4.77802218802026 6.36167805500918 311.909452802979 239.787477152981 21.5196203889946 19.3305696539937 21.6189623859918 273.236463886042 -28.2337097960408 -30.0663496879679 -30.2194959490407 119.690213279 4.73860101099035 3.31616872999803 116.715562148011 0.231244481005888 114.291574164986
39 259.443922107505 182.619197707402 188.292057429806 -0.192258022093483 3.18850575851002 3.98120890150722 282.86306880998 207.51526144809 16.2796380486999 19.6738664792701 20.1561054327499 233.498687117981 -25.2015676660449 -27.6822976560197 -26.3822339750277 100.21075888601 3.18898841601367 3.72444976001134 102.284228992994 0.172601346002921 99.8872078833074
40 310.543105668012 218.030869368022 217.85382692201 -6.08410549498331 -4.69845569396057 -3.97437240299041 318.910093650993 227.664172677987 9.9164942670086 8.71283035298802 9.5531892190138 291.658230096982 -4.8677006770049 -7.45752059701772 -5.71526584199091 120.227270777698 2.43604842179934 2.27774286250053 117.065005903009 -1.04638329398767 116.94816427551
41 246.4117681376 172.4911127908 174.149817491499 -10.9013611280005 -12.2444955161001 -8.50759644239929 257.954099569997 181.558749507076 -3.73847172495516 -5.37500160899071 -3.6993328929384 269.910677532971 18.4468087650203 15.056001649009 17.4901231849617 99.6442887520061 -0.926371337982346 1.15841829101555 98.0345240149973 0.988787001006131 97.6848691097018
42 243.384266096018 160.747242937987 158.667428015997 -24.0780298950085 -22.0306195679768 -22.6743141749921 263.888834610043 178.097368850104 -11.7438875298831 -7.11656734001735 -10.281064189985 289.849395286001 21.2844722379486 27.277716881963 28.2071065859782 101.332011537988 -0.795629310005097 -0.163943262009525 96.782912343997 -0.975499982996553 99.3878425980256
43 216.977699697054 136.649100177056 133.987298911052 -18.7946451099378 -18.3967195529476 -17.9627340549814 215.709909013958 155.654982455962 0.992466379966572 -0.413672510012475 3.5796985849629 224.301276683991 12.3762004770015 12.5112544969852 14.3172694419945 85.8109042450906 0.597199492699474 2.19770938559805 80.8066600619895 -1.3172900779864 84.0695373502058
44 248.118686215 177.186287413102 179.920077367302 -10.2300672932984 -8.71191677959757 -9.07291423399954 273.495811302018 204.133168431008 14.0225342230224 15.5559850390091 15.6977808030206 248.345344393101 -2.28394919270158 -4.17362316910044 -1.85616312940056 100.618934591205 1.35645716550243 1.21508881640011 95.5812372749961 -0.671412678298111 97.3668603745011
45 260.227425956964 186.228854110959 182.789160211996 -2.35527024806288 -3.18248986504841 0.578956004937936 282.460876703999 211.716902421995 23.6521731510038 22.8075743639693 24.122877974969 228.477934643979 -20.1520268350123 -24.3733136209812 -21.3697600549949 99.8502122660057 1.69155621399568 0.347187239003688 99.3906783149896 0.773985434989299 98.7422833308983
46 223.330898179984 159.325842707995 158.406497394981 -4.08256139398873 0.404969895998875 -3.9684450220193 246.260147914995 179.140720132 21.7354823529831 22.892277897995 21.6573127359879 201.940549592996 -21.9121477540057 -18.3315532730148 -19.9570578710109 88.1511890695947 3.88918918149557 2.65546677949828 88.042317351983 -0.134087452011045 85.2212537865
47 254.153643693104 182.458979773003 181.560782978102 -6.98948458539803 -8.3649859579964 -6.09104920760046 284.774442068306 198.399456859704 14.1401120908995 14.8381615731068 15.0860422680012 255.263007866006 -6.73796515898175 -4.01471197399133 -5.76934637299473 102.217476434009 2.93157171030316 2.81663982590317 98.9269686849866 -0.569783696005288 98.4488041990062
48 207.73611734988 147.71264840859 145.75243757501 -11.3309086459296 -13.01112710985 -12.9710072066402 219.528251485008 159.233928398044 -0.251559688967973 0.371956726030476 -0.521132443964234 229.572014235964 12.9723009619738 15.7588721529919 14.6699712049667 87.5950496499002 1.05438219059977 1.84509647260001 84.6546099001017 -0.275022058599461 84.1303663633994
49 239.15578351116 172.326381424136 167.37561614209 -8.21680697899865 -5.6028222619716 -5.51114144200255 259.182474732006 174.265927504985 -2.33769943597508 -3.08965304202502 1.68014387400035 262.398350574995 11.0273293860246 12.5244372590259 11.2739868070094 97.8674789249908 1.93112193599063 1.74201259399069 95.1848285000096 -2.46294802700504 97.390961180541
50 212.696511554987 155.501828540037 162.192523992053 -5.39436402996216 -5.24905100801334 -6.01936054499674 216.80287357899 165.230573207987 0.583104747988727 -2.11645294600658 -0.885922578004283 226.126702245983 10.4895119190132 8.58153350600332 10.8069483750114 84.8727217586998 2.91286799180028 1.71698659629982 83.4872403830104 -1.58919019700079 85.9433223620045
51 241.724348729031 187.09533869901 180.712098797994 -8.82944371696794 -7.26831191700512 -7.55039940700044 256.922073044007 193.486996602951 5.99283894498512 6.25382182897738 7.25700620696443 255.768510910002 2.2836961899884 -1.67569268096486 3.70068023803469 98.4015854364998 0.409737890493034 0.470433930399849 98.5953299199991 0.179110508997837 98.4635673881599
52 253.487527625703 175.199166944299 172.761357524405 -7.78496146099315 -9.34022049159466 -7.68784317939435 287.223344460927 201.895608687937 17.3756784479338 17.4090822489234 17.7336471229864 251.475973394986 -9.26564212099947 -11.2334766190088 -10.2005214580004 100.4134289419 0.768918404000374 3.54439995340101 99.4579747157047 0.838528839904029 99.2115531615014
53 221.381705373005 154.853375238008 147.763304614 -7.7924665520186 -9.33814606701162 -4.44521521799288 238.450524171003 171.203346177003 14.0780759100153 15.5670136810159 17.1590624290047 218.461381435009 -12.8318093999951 -13.6420822499986 -11.0218153250116 86.2695079396986 2.51317522819932 0.215278270297858 86.3110337878993 0.366513038602534 83.4651039740038
54 247.152690483995 184.374503929985 186.308786197992 -8.76837263201651 -6.1400086950016 -7.67623781400744 273.078831060002 200.643578630024 13.3010291529899 12.9779789700024 13.3505333650191 258.296081166009 -6.98746517100517 -7.96214967499509 -6.97058851897054 97.3042122001 2.15550198905801 1.79174581026205 97.3354007940088 -1.73864015400795 97.0776863807032
55 213.203571171971 150.343881315985 150.395317662969 -6.14022376103094 -8.15810005601634 -4.13912702501875 225.302201398017 159.490511976992 4.16234163899389 4.44057671702467 5.5622188270263 227.343868720004 3.74805487499543 2.39405816400904 4.7284646369917 83.7724081621048 2.4992750713011 0.274865347000741 82.13379153799 -3.14011425600711 86.7370541020101
56 212.173640512992 154.818693130983 148.284489574962 -0.821843772973807 0.442632580961799 -2.42264132602941 219.482936545046 149.967976462995 -3.64625001893728 -4.11257647992898 -5.9801101569974 221.069230670037 2.58498548992065 1.60696092989383 2.21483737987 84.8783451806995 0.953185669578716 0.70408371691002 82.1186002501008 -0.896974273797468 83.8248969369033
57 186.578335492959 135.966928103971 143.104829950971 1.03025037597035 0.672287191991927 -1.23061722906641 185.597275109012 138.91909972408 -0.318693688950589 0.472648295999534 -0.853015598931961 204.988143889693 6.77373149519553 7.04895779720118 6.06478588119899 72.8444186289835 2.4517513650153 1.73688565300836 73.3117218972041 -0.769768581699282 74.5491499484956
58 208.986423636998 149.980101716699 150.570582450496 -10.7802742968033 -9.59150491340779 -9.90822036910686 232.67415404498 163.874751624007 5.81787256196549 5.768969671999 7.60746036598903 233.29445542753 4.12255974199951 4.88534891805941 5.68049738150975 86.7661946736401 2.79773120785016 0.642983789030183 84.5768191019943 -0.705937609995999 83.2897224150202
59 201.155551675993 141.203574949986 141.669089023003 -14.0855716399983 -12.308681035006 -11.9475114750003 229.797223846981 170.423902689981 16.0597280139882 16.5574753109922 15.3490197349811 221.091745101967 0.142372875006913 0.647650275004708 1.85051600597035 87.2136238540008 3.41010405310271 1.60076433249969 85.9841493789986 0.484816542905264 84.8160193279909
60 185.557345675988 121.103219238012 116.548463848994 -15.1514963330555 -15.5974405190136 -13.6673339789922 214.833192121597 148.437382146199 15.586923037398 16.0813827085974 16.9446457429956 174.907042043014 -3.34379835994696 -4.03543705297125 -2.8736160869812 74.1405043278974 0.98853729689381 1.60704769099311 72.4183369469984 -0.784358117994088 72.7963297889801
61 216.041464822001 155.478234583984 158.07315479999 -9.63624845401228 -7.82773388400528 -9.43055012701279 241.404592679987 175.068315019985 14.5231370989904 14.1687629729859 12.0770160280017 222.727155079997 -3.70980874502038 -4.7320077850145 -6.05696287100272 82.5854793486997 0.052482318994862 0.244377161391185 85.7422356839834 0.747555454995563 83.4462972279653
62 192.085034843012 130.652595969013 133.299788928002 -1.56177776798359 -0.515756770982989 -0.993159014001321 204.949697842017 138.737507346013 6.81436892100464 6.37165712000751 4.63631672100746 195.683921716 2.02992439999434 0.883186962983018 -1.8034883600194 74.1713450251041 -0.0708808405988748 0.857892322699172 71.5344118416056 -0.822174382699359 73.9033522993992
63 243.575020029994 199.963332644984 180.811901224001 4.60493383598077 13.0906682099976 6.63617187799446 260.366798124898 176.499522628001 -6.14942974980295 -7.32162588940355 -7.22184540489934 261.332397601996 -0.719203637004284 2.5134229339983 1.05580645099508 99.3283588829854 -0.817032679015028 0.824772826990738 99.0193416459988 1.21334791701884 102.375431914197
64 232.936890112023 166.092730609034 174.544964911001 8.04359302501325 4.65140312003314 3.27033731400661 214.670216818502 161.500967348195 -3.802405804106 -5.32984065500841 -5.71192530700273 228.052381517 4.25532865397145 3.20781113100566 4.1343202689859 85.0438117888501 1.12289895582975 0.587400149070305 84.8756924659938 -0.900619875983466 84.050871799991
65 254.399131317041 181.380044540038 176.938317871009 -5.95624697998574 -2.6913524829979 -2.35309414601943 263.082293062007 187.767908214983 1.02908531798676 3.59153407598569 2.12181887500265 257.282008544007 2.71959459305435 5.76652129102513 5.03367322799022 102.144685199596 3.29801399140024 3.04105056320054 97.9423734120928 -1.06107013140218 99.4527429780192
66 254.263488164997 171.942231979028 174.354898555066 -12.9151531049502 -14.2417433589799 -9.71713093094877 268.193096294999 199.460639281006 11.5274640010057 13.4524640000109 15.2597469769944 264.063679357014 1.34062331298992 3.65796360297281 0.97522131200094 102.755909136022 2.98865264298911 3.19338169201728 100.417694394991 -1.0732750529769 102.719650748986
67 215.684411497602 144.479877307708 141.617233658803 -13.3560126442944 -12.982401275292 -13.3777830532949 244.288181061984 166.132487601044 13.4980679310502 14.0599283409756 13.0700939470444 225.454875863989 -0.82001312500779 2.18133280200163 -2.29702009301036 85.3938781201805 2.04420512533972 2.88670956200008 87.3859734759662 1.181726959976 86.6269498799966
68 274.807484948997 172.779022253008 179.358981214 -6.66041364602279 -2.30533504500272 -4.94837818800988 267.346634434901 196.2768135929 9.24906580009974 11.7209703517005 11.682021585699 277.695126545399 -7.10634249770123 -0.196780637099891 -2.75132783740162 99.4306397170021 -0.234222306698939 0.482605913799716 102.779872770202 2.95223067730035 98.1642857915062
69 229.380808550013 158.333343018057 162.089406723044 5.83190801908131 4.36556234708405 5.63560741702531 224.805759683022 150.677108322998 -0.0349497960087319 -0.295626433035068 -2.55291081002724 223.552290266002 0.146486843004823 -0.861985311007629 -1.04974317900997 86.5289461704038 0.153554791199895 1.0164324364041 85.9262548849984 2.09787388100722 86.8550737448914
70 255.97734707103 194.433355587034 187.774573455999 9.04241768503198 9.57126782600426 7.39401071100474 249.461049401998 170.957663149966 -15.5961341950388 -14.0353163879809 -14.7213104860384 266.312995741009 5.494505373008 3.16830271603976 4.81810554201729 99.9056880510125 0.476924079998753 -0.569575881991113 96.9986143720007 0.978956069980086 100.317693754005
71 247.422207796399 170.271711431698 173.3229553824 14.8845840410985 10.8381340534976 13.3045824614982 221.631533446998 143.258037835994 -12.8374997980018 -14.3874593509963 -11.1127984790073 232.730240229012 6.90023573101826 2.64095288398494 4.7672408699782 86.100523803907 2.12962091720783 0.47041603040725 84.9585568940938 0.168505614396963 89.5573643288003
72 267.234970859954 189.435945307923 188.996230345947 5.97083419997944 5.5478516889707 2.69454518593193 261.621856099009 176.703519648072 -7.87966432799294 -9.29976698798782 -9.72801632997289 257.283681851004 0.124313517972041 -2.38797859701663 -0.785523504964658 102.714395837597 1.86055394319737 2.28330482000274 97.1179597526998 -0.822275047698895 99.8564680039863
73 276.668957573975 181.04503710797 182.490830521965 -0.195783112030767 1.81148148699322 4.71780598400073 268.614945067407 188.958326863303 3.04963603960005 5.63767932650308 4.56857308749932 264.539665044981 -2.99891166700945 -5.90355567301231 -3.914115270004 103.184266067001 2.35705398599748 4.20474964003006 98.6726605658987 -0.801393131598616 101.015229310804
74 225.887223330005 151.917104023005 153.405212964003 -0.0323554919987146 -1.95929924899474 -0.866590446992177 228.885912770198 161.668439247899 5.58761759139941 3.64157597439885 1.36842486179773 226.176408895003 -3.14957224099999 -7.6298293660102 -4.32595943900651 87.6260338639895 2.14776196398816 1.39593331000469 86.5798661739973 2.08894956459744 86.8773344770034
75 267.481854812968 185.10905857097 190.565666077964 1.93893502696483 2.94594359597795 3.7390216449694 254.887200270969 187.473784955 1.78019494696855 0.487503828026092 2.94419217898394 255.300344938996 -2.14456506300849 -2.72286161800821 -1.61068800800876 98.0295225349892 2.63858341099876 2.41812202198162 101.76706751095 1.40610414629023 102.178324431901
76 220.053219830015 165.804141509989 166.335193445002 5.88265156497982 7.93501360599294 4.91668175800442 219.13246923453 143.63839676756 -10.7167158596596 -7.91858439355977 -9.61926307083942 219.384965712993 2.05544989901227 3.74626612999691 0.884015167002872 84.7330001789942 0.200884295986725 1.80356231098813 87.8711957696055 4.1578355588058 86.1263156580208
77 224.606198405195 162.675692116295 159.752088281994 3.25380211369293 4.91491032909153 2.60193177529118 209.992702317004 141.049404794012 -15.7316202929906 -17.4178234629835 -18.2620205779585 240.900525779989 14.9524601059966 13.9296120019935 12.3712195599865 84.441851212921 0.111455713741293 -0.00205172736968962 86.3246386541899 0.52212449410991 85.7580968170169
78 208.36226444801 141.877476593004 137.494749077996 7.33020705499712 4.16782652700931 5.44637279899689 180.506532499976 119.841780734987 -16.5529780890211 -15.5956044070081 -16.5883378200306 194.180580051034 8.04349620202629 5.30741055404178 7.43435187100658 73.1080474959981 1.65350941499582 1.20342265299769 70.2975642840102 0.736809103000269 73.7171529730972
79 235.802174072001 166.879450418992 165.631743211998 10.5580833230078 9.48878809599591 9.70053234600528 219.683513358996 144.221313992966 -9.03713157504171 -9.71344655999928 -8.76914079599374 214.482281733035 -2.95878862198151 -3.84924231902914 -2.22887832196648 84.9518241873995 2.69704348019957 2.62661872189938 80.1518567718798 -2.56345685987043 86.6114817298012
80 239.004383226984 171.016647963006 174.928402695969 11.533917109 13.1333302749681 13.1618686699767 222.597777387 160.672872970986 -1.23870908500976 -2.11727510600213 0.110235414990711 215.119193851001 -13.7821483669995 -11.6615115000059 -13.3332710370041 87.994971363014 1.82385830198655 1.66536844299117 86.9190742569398 -0.78885264582027 86.6624764659946
81 211.515940207028 141.031287118994 144.028968621024 10.0460275160003 10.7345417879969 10.5648302680038 193.058053890036 131.554026004051 -0.708824158937205 -0.207758056967577 -1.24840448997929 179.016579743984 -11.5609229230358 -9.92824205304714 -12.5606383500781 72.9771096521972 2.00257648119759 3.46732893360127 74.8304708415049 1.38424503160195 75.181674574992
