# r	p	err_p
2.588485084283902893e+00 2.868913485878790692e-01 0.000000000000000000e+00
3.586291357561383286e+00 3.541435588654729960e-01 0.000000000000000000e+00
4.431620151357805071e+00 3.714275574902999866e-01 0.000000000000000000e+00
5.090599920018744839e+00 3.385729696409308098e-01 0.000000000000000000e+00
5.729840113352646647e+00 3.199740736739764557e-01 0.000000000000000000e+00
6.748339512448198185e+00 3.271803159047073084e-01 0.000000000000000000e+00
7.812166394689832316e+00 3.353180528594893461e-01 0.000000000000000000e+00
8.394559922690971732e+00 3.379190631638945286e-01 0.000000000000000000e+00
9.079621410804126214e+00 3.310094435660291268e-01 0.000000000000000000e+00
9.927961955945534100e+00 3.300972016979388246e-01 0.000000000000000000e+00
1.117523903751437153e+01 3.326830063776158308e-01 0.000000000000000000e+00
1.219269964455338773e+01 3.334168437086623693e-01 0.000000000000000000e+00
1.310059589770589916e+01 3.334302974475206738e-01 0.000000000000000000e+00
1.454393392807475394e+01 3.328350967427510798e-01 0.000000000000000000e+00
1.557512273492069355e+01 3.324969458952485302e-01 0.000000000000000000e+00
1.682147986937335205e+01 3.327560709558459173e-01 0.000000000000000000e+00
1.780806017572392719e+01 3.327451513457227450e-01 0.000000000000000000e+00
1.872238951094052339e+01 3.322450736817558203e-01 0.000000000000000000e+00
1.934433793732969065e+01 3.327505864351696929e-01 0.000000000000000000e+00
