# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	
2.703013922029999350e+01 2.342199999930016929e-03 -4.501399999753630254e-03 5.798400000003312016e-03 -6.164599999920028495e-03 1.647185364500001015e+02 -1.647134933500001353e+02 1.647083282499997949e+02 1.134490000004007015e-02
2.803013922029999350e+01 -2.495195000005878683e-02 7.148700000016106060e-03 1.716620000001967128e-02 -2.649694999990970246e-02 1.666014213499997823e+02 -1.665735511499997301e+02 1.665578002750003179e+02 1.417544999958408880e-02
2.903013922029999350e+01 8.093146999997316016e-01 -8.016471999999339459e-01 4.200000000082582119e-03 7.964782999999897584e-01 1.677285919500004638e+02 -1.685303193000002011e+02 1.685111619000001610e+02 2.615349999905447476e-02
3.003013922029999350e+01 2.089977249999947162e+00 -1.246036600000024919e+00 -3.050999998777115252e-04 1.244174949999660384e+00 1.676519813000006707e+02 -1.697438735000005181e+02 1.697317122499998732e+02 2.446750000035535777e-02
3.103013922029999350e+01 2.471744500000113476e+00 -4.049796500000866217e-01 -1.132698099999970509e+00 1.527812949999997727e+00 1.685646591000008812e+02 -1.702248687000010250e+02 1.705180358500001603e+02 1.547239999945304589e-02
3.203013922029999350e+01 1.851280200000019249e+00 -2.471899999818560900e-03 -1.796928400000069814e+00 1.788459800000055111e+00 1.696898841749998610e+02 -1.714691734249997808e+02 1.716074905499997385e+02 1.034545000038633589e-02
3.303013922029999350e+01 1.829994150000175068e+00 2.173999998831277480e-04 -2.120635949999950753e+00 2.118934650000028341e+00 1.709583625500004018e+02 -1.730683670000005350e+02 1.727826995499997338e+02 1.127629999973578379e-02
3.403013922029999350e+01 1.835597999999890817e+00 1.071950000323340646e-03 -2.147670799999787050e+00 2.147651699999642005e+00 1.709661560000008649e+02 -1.731070060500007912e+02 1.730949822499990205e+02 4.582205000042449683e-02
3.503013922029999350e+01 1.875412000000096668e+00 5.367249999835621566e-03 -1.887779199999840785e+00 1.883029899999655754e+00 1.711495171000005939e+02 -1.730244446000008338e+02 1.730151061999997637e+02 1.701350000075763091e-02
3.603013922029999350e+01 9.097672000002603454e-01 1.035305000004882459e-02 -9.361648500002957007e-01 9.320985000003929599e-01 1.711468047499984095e+02 -1.720649032499986788e+02 1.720567473999999493e+02 1.663250001001870260e-03
3.703013922029999350e+01 -2.606585000012273667e-02 2.798460000030900119e-02 -1.634210000020175357e-02 1.650615000016841805e-02 1.712797088999996049e+02 -1.712737503499997729e+02 1.712622680999998011e+02 2.670300001227587927e-03
3.803013922029999350e+01 -9.162899999864748679e-03 -7.006840000030933879e-02 -1.271059999999124557e-02 1.067429000004267436e-01 1.723453749999998763e+02 -1.723443222000005335e+02 1.723326646000004985e+02 7.995600000867852941e-03
3.903013922029999350e+01 3.902472999998281011e-01 -1.249610899999424873e+00 1.434399999197921716e-03 1.263660350000463950e+00 1.712973061499997129e+02 -1.716809235499999886e+02 1.716809235499999886e+02 3.662099999928614125e-03
4.003013922029999350e+01 1.501068133333021137e+00 -1.511057566666138996e+00 2.032726666614337319e-02 1.507164100000409235e+00 1.711872709499984921e+02 -1.726731795499981672e+02 1.715595168500003638e+02 8.995100000902311876e-03
4.103013922029999350e+01 1.429225899999892135e+00 -1.428483950000099867e+00 -1.825466499999492953e-01 1.628524799999922834e+00 1.711179237500009549e+02 -1.727341766000008647e+02 1.714893492999999580e+02 8.666999998240498826e-03
4.203013922029999350e+01 1.556243949999498000e+00 -1.546897949999674893e+00 -1.469799999995302642e-02 6.995983250001245324e-01 1.721056767250004214e+02 -1.727889100000006692e+02 1.726558990499993342e+02 8.506750000378815457e-03
4.303013922029999350e+01 6.800307999997130537e-01 -6.578636000003825757e-01 -1.560209999979633722e-02 4.272450000371463830e-03 1.739195442499990349e+02 -1.739092483999993419e+02 1.738990707499997370e+02 2.300264999939827248e-02
4.403013922029999350e+01 -5.503896333339071134e-01 5.681126833337657445e-01 -5.673471499999322987e-01 5.570284000000356173e-01 1.751164207999986502e+02 -1.750989532499988854e+02 1.750951308500007144e+02 1.849369999945338350e-02
4.503013922029999350e+01 2.939338999995015911e-01 5.408090000037191203e-02 -7.477226000000882777e-01 7.560730000000148721e-01 1.753870467999990979e+02 -1.753794478999989224e+02 1.753788070999980846e+02 1.899709999997867271e-02
4.603013922029999350e+01 3.123207499997988634e-01 -2.822949999881529948e-03 -3.033713999998326472e-01 3.169861499995931808e-01 1.756608657500000845e+02 -1.756589165000000321e+02 1.756514321000008749e+02 1.549524999973073136e-02
4.703013922029999350e+01 -6.401099999948201003e-03 -1.762350000262813410e-03 3.494250000130705303e-03 8.418999999776133336e-03 1.759537659500001610e+02 -1.759584655999997267e+02 1.759418030000006183e+02 1.165770000079646707e-02
4.803013922029999350e+01 -3.330149999783316161e-03 -1.560215000017706188e-02 1.325605000010909862e-02 4.703549999703682261e-03 1.762986831000007442e+02 -1.763012085000004845e+02 1.762852096999990863e+02 1.232905000142636709e-02
4.903013922029998639e+01 -2.334599999812780879e-03 -1.557159999993018573e-02 2.060700000038195867e-02 -6.860000030428636819e-05 1.773443297999983770e+02 -1.773485717999983535e+02 1.773452301000006628e+02 1.634220000050845556e-02
5.003013922029998639e+01 3.926010000000133005e-01 -8.391999999730614945e-04 -3.915290999998433108e-01 2.212499998677230906e-04 1.761801122166662026e+02 -1.761871693666662395e+02 1.761934000333334041e+02 9.445233333565283829e-03
5.103013922029998639e+01 1.154911099999935686e+00 7.785799999510345515e-03 -1.161766050000096584e+00 1.029500003824068699e-04 1.748920746000003419e+02 -1.749004135000004680e+02 1.748957290999996985e+02 3.837600001133978367e-03
5.203013922029998639e+01 -5.924300000060611637e-03 1.399995000019771396e-02 2.899000000979867764e-04 6.099699999595031841e-03 1.738666190999997525e+02 -1.738756255499993131e+02 1.738749236999992718e+02 -1.216129999920667615e-02
5.303013922029998639e+01 -6.233199999769567512e-03 4.997199999706936069e-03 -6.332000002657878213e-04 7.698000000345928129e-03 1.749246749999983876e+02 -1.749300002999980279e+02 1.749243240999994669e+02 -5.996700001560384408e-03
5.403013922029998639e+01 -3.364600000168138649e-03 -8.211516999995183141e-01 8.278808000000026368e-01 1.603000000613974407e-04 1.740440902000009373e+02 -1.748706321500012564e+02 1.748719902499997261e+02 -8.331299999554175884e-03
5.503013922029998639e+01 1.579299999775685137e-03 -1.178626999999323743e-01 1.202926500000103260e-01 2.517699999771139119e-03 1.739135665500007235e+02 -1.740358657000006133e+02 1.740586318250007025e+02 -3.240962500149180414e-02
5.603013922029998639e+01 1.647950000005948823e-03 8.350350000000617001e-03 -2.849550000064482447e-03 3.429400000186433317e-03 1.727439078999982485e+02 -1.727498015999985910e+02 1.727421112000006360e+02 1.434330000120098703e-02
5.703013922029998639e+01 -3.196699999534757808e-03 8.026099999369762372e-03 -8.632316499997614301e-01 8.799247500001001754e-01 1.715187606999988930e+02 -1.721928863999992245e+02 1.721907043499986685e+02 1.000980000208073761e-02
5.803013922029998639e+01 2.822999995260033756e-04 9.513800000604533125e-03 -1.076820299999781128e+00 1.094749499999124964e+00 1.710612333999988550e+02 -1.723701667499985888e+02 1.717731666499998937e+02 -3.341700001328717917e-03
5.903013922029998639e+01 -4.329699999743752414e-03 1.163100000030681258e-02 -9.431420000000798609e-01 9.562988500001665670e-01 1.712897491999992781e+02 -1.722467499499998667e+02 1.716209107000013319e+02 -2.983150001455214806e-03
6.003013922029998639e+01 -8.125249999920924893e-03 1.240535000033560209e-02 -1.538464999975985847e-02 1.691434999929697369e-02 1.718984375000009095e+02 -1.719178390000006402e+02 1.716275176499993904e+02 -4.661549999582348391e-03
6.103013922029998639e+01 -6.515500000205065589e-03 2.371219999986351468e-02 -3.320309999980963767e-02 2.293389999977080151e-02 1.716028900999999678e+02 -1.716219940999999380e+02 1.716146697999993194e+02 8.338950001416378655e-03
6.203013922029998639e+01 -2.011031500001081440e-01 2.240828500002862711e-01 -3.750230000014198595e-02 -1.646689500003049034e-01 1.708475799000007100e+02 -1.708651122999999643e+02 1.708661345999989862e+02 6.012000001646811143e-03
6.303013922029998639e+01 1.918144500000380503e-01 -1.584434500005045265e-01 -3.945159999966563191e-02 2.203597999996418366e-01 1.703404159000001528e+02 -1.703364791499998319e+02 1.703341522000000623e+02 1.519009999901754782e-02
6.403013922029998639e+01 -1.700209999944490846e-02 2.939979999973729718e-02 -7.339450000017677667e-03 1.122665000002598390e-02 1.711628837999996904e+02 -1.711556472999996004e+02 1.711413345000014488e+02 3.134159999899566174e-02
6.503013922029998639e+01 -3.181449999829055741e-03 1.871869999968112097e-02 3.799999831244349480e-06 6.546099999923171708e-03 1.701826858000017637e+02 -1.701830482500013204e+02 1.701717415499992967e+02 2.598570000191102736e-02
6.603013922029998639e+01 -5.393999999796506017e-03 3.332519999912619824e-02 -9.872819999964121962e-02 5.500799999936134554e-03 1.712977486500003579e+02 -1.712107468499998504e+02 1.712045898500000476e+02 1.215364999916346278e-02
6.703013922029998639e+01 -2.231219999976019608e-02 8.747672999998030718e-01 -1.060180700000273646e+00 1.017000000047119102e-02 1.713238678499992602e+02 -1.711103439499997876e+02 1.711065139500001351e+02 5.157499999768333510e-03
6.803013922029998639e+01 -2.381889999924169388e-02 1.289253199999620847e+00 -2.095424599999660131e+00 8.486670999996022147e-01 1.702860412999989421e+02 -1.702901077999986228e+02 1.702884293999986767e+02 8.818511000026774127e-01
6.903013922029998639e+01 -1.113130000021556043e-02 1.247127600000567327e+00 -2.465248200000132783e+00 1.250682899999901565e+00 1.689278144499999144e+02 -1.689310646499998256e+02 1.689238700999994762e+02 1.305030900000929250e+00
7.003013922029998639e+01 -8.339958500000648201e-01 9.259795499992833356e-01 -1.328658949999407923e+00 1.249553650000052585e+00 1.686407393999988926e+02 -1.686421431999988272e+02 1.686269530999998096e+02 6.108551000015722821e-01
7.103013922029998639e+01 -7.786945000134437578e-02 1.007919300000139629e+00 -1.027099599999928614e+00 9.872055000050750095e-02 1.695206337500003428e+02 -1.695034141500000260e+02 1.694927329499987536e+02 -6.349939999927300960e-02
7.203013922029998639e+01 -6.114849999903526623e-03 1.831893849999687518e+00 -1.836212149999482790e+00 1.709750000009080395e-02 1.703715935000000172e+02 -1.703628616999999394e+02 1.703703842500003702e+02 -6.996150001214118674e-03
7.303013922029998639e+01 -2.013389999956416432e-02 1.264461499999015359e+00 -1.251300799998716684e+00 9.712199998830328695e-03 1.694747085999988485e+02 -1.694694442999989406e+02 1.694627913999993325e+02 2.029499999480322003e-03
7.403013922029998639e+01 -1.105125000049156370e-02 3.183250500005669892e-01 -6.532440000000860891e-01 1.448824999988573836e-02 1.688731040499997107e+02 -1.688788184999993973e+02 1.688691596499993466e+02 6.004350001603597775e-03
7.503013922029998639e+01 -2.197199999500298873e-03 -1.631169999927806202e-02 -1.485054000000673113e+00 1.163480000104755163e-02 1.699214477999994415e+02 -1.699321823000009317e+02 1.699124831999997696e+02 1.600650000182213262e-02
7.603013922029998639e+01 -1.342775000011897646e-02 -1.632995833327441915e-01 -9.464492666672157384e-01 -2.367212500030291267e-02 1.690813656249993073e+02 -1.690550041499991494e+02 1.690385094000012032e+02 7.827749999705702066e-03
7.703013922029998639e+01 -3.016659999957482796e-02 3.722763000005215872e-01 -3.541413000002648914e-01 6.095900000218534842e-03 1.686690369500011002e+02 -1.686745453500006988e+02 1.686760712499981310e+02 -1.007149998258682899e-03
7.803013922029998639e+01 -3.087229999982810114e-02 8.880649998900480568e-03 -3.638382499993895181e-01 5.477900000187219121e-03 1.678522644000013315e+02 -1.678604049500017936e+02 1.678597412000008262e+02 6.011899999066372402e-03
7.903013922029998639e+01 -2.730560000054538250e-02 5.523699999685049988e-03 -1.215999600000031933e+00 1.533499999823106918e-03 1.686687279000034323e+02 -1.688979569000021002e+02 1.688906326000014815e+02 1.034549999894807115e-02
8.003013922029998639e+01 1.521415166668447227e-01 -1.705461833334993571e-01 -1.749508666671317769e-01 1.514320000005682232e-01 1.675921707000015886e+02 -1.678169517000023916e+02 1.678125877000020409e+02 3.677399996377062052e-03
8.103013922029998639e+01 1.924437999996371218e-01 -2.039718000005450449e-01 6.263700000999961048e-03 2.051887499992517405e-01 1.686560859999999593e+02 -1.686418419000001450e+02 1.686468314999983704e+02 1.998900002945447341e-03
8.203013922029998639e+01 -2.650449999964621384e-02 1.270289999956730753e-02 8.102399999188492075e-03 -8.201599999665631913e-03 1.679181061000017507e+02 -1.678977356000013970e+02 1.679015655499988497e+02 1.198579999982030131e-02
8.303013922029998639e+01 -2.394867999992129626e-01 2.256928499991772696e-01 1.201630000014120014e-02 -1.513669999894773355e-02 1.666224746499974572e+02 -1.666021194499990088e+02 1.666034621500002686e+02 1.065070000186096877e-02
8.403013922029998639e+01 -2.429847499988682102e-01 2.389412499996979022e-01 4.508899999564164318e-03 -1.776880000033997931e-02 1.655098876000010932e+02 -1.654902266999997664e+02 1.654772567999971216e+02 5.996700005198363215e-03
8.503013922029998639e+01 -2.792299999782699160e-03 5.500799999936134554e-03 6.034800000634277239e-03 -6.774900000891648233e-03 1.647629165999987890e+02 -1.647498092999976507e+02 1.647359771999999793e+02 8.163449998392025009e-03
8.603013922029998639e+01 2.567249999628984369e-03 1.052094999977271073e-02 -2.357450000090466347e-03 7.434800000737595838e-03 1.644265709000001152e+02 -1.644170990000002348e+02 1.644187622000008560e+02 5.340550000255461782e-03
8.703013922029998639e+01 -3.265400000600493513e-03 1.490019999982905574e-02 -6.866499999887309968e-03 7.630000000062864274e-04 1.640620422500014683e+02 -1.640496979500021553e+02 1.640495071500008635e+02 -1.151427499971759971e-01
8.803013922029998639e+01 -2.025147499989543576e-01 2.042427999995197752e-01 -8.278000004793284461e-04 1.167299999906390440e-03 1.631569823999998334e+02 -1.633449096999993344e+02 1.633452149000022473e+02 2.373580999956175219e-01
8.903013922029998639e+01 -1.927184999985911418e-01 1.894149999989167554e-01 -2.494799999112728983e-03 1.703639999868755694e-02 1.621596755999999004e+02 -1.623448028999991948e+02 1.623461152000018046e+02 2.398669999820413068e-02
9.003013922029998639e+01 -3.868100000545382500e-03 -4.074099999343161471e-03 -2.662700000655604526e-03 2.743530000043392647e-02 1.615628890999996656e+02 -1.615625304999994114e+02 1.615725327000000107e+02 1.416774999961489812e-02
9.103013922029998639e+01 -6.752049999704468064e-03 4.615799999555747490e-03 -1.396199999362579547e-03 1.908490000005258480e-02 1.615206413999985671e+02 -1.615149612999985038e+02 1.615294571000003998e+02 -2.196502500009955838e-01
9.203013922029998639e+01 2.136299999619950540e-03 8.705100000952370465e-03 1.930200000060722232e-03 7.667599998967489228e-03 1.614215240000012273e+02 -1.614114227000009123e+02 1.614120940999982849e+02 -1.236648499980219640e-01
9.303013922029998639e+01 -2.158318000001600012e-01 2.129174000010607415e-01 1.184844999988854397e-02 1.361459999952785438e-02 1.600884857500004728e+02 -1.602983017000005930e+02 1.602926330500013137e+02 1.000980000026174821e-02
9.403013922029998639e+01 -2.046966500001872191e-01 1.969680500005779322e-01 1.406099999985599425e-02 1.119999999900755938e-02 1.588034896000026492e+02 -1.590045547000027000e+02 1.589939041000016005e+02 1.568599999882280827e-02
9.503013922029998639e+01 1.326760000119975302e-02 -1.270300000032875687e-02 1.783760000034817494e-02 5.729599999540369026e-03 1.577173309499994502e+02 -1.577132643499990081e+02 1.577019271499975730e+02 1.418295000257785432e-02
9.603013922029998639e+01 1.043320000007952331e-02 -1.189039999917440582e-02 2.177429999937885441e-02 4.497500000070431270e-03 1.584998093000021981e+02 -1.584929848000019774e+02 1.585014762999990126e+02 -1.764831000000413042e-01
9.703013922029998639e+01 -2.042045500011226977e-01 2.043762500015873229e-01 1.266479999958392000e-02 -2.099685500006671646e-01 1.585640564000004815e+02 -1.585536117999999988e+02 1.585589218000004621e+02 -7.896419999815407209e-02
9.803013922029997218e+01 -2.128296500004580594e-01 2.052688499998112093e-01 1.167300000815885141e-03 -2.068175500007782830e-01 1.581854628999990382e+02 -1.581737708999989991e+02 1.581811027500025375e+02 1.318359999640961178e-02
9.903013922029997218e+01 8.529599999747006223e-03 -1.989740000135498121e-02 4.669200001444551162e-03 1.489249999940511771e-02 1.577947693499991146e+02 -1.577875366499993106e+02 1.578015442000014446e+02 -6.484500008809845895e-04
1.000301392202999722e+02 1.140215000032185344e-02 -2.452090000042517204e-02 1.290129999961209251e-02 9.834299999965878669e-03 1.581243629499986127e+02 -1.581189651499980755e+02 1.579868087500026377e+02 6.866999974590726197e-04
1.010301392202999722e+02 5.695349999768950511e-03 -2.162544999919191469e-02 1.074599999992642552e-02 9.395499999300227500e-03 1.581343498500036731e+02 -1.583460540000032779e+02 1.585840758500035008e+02 -2.479550006682984531e-03
1.020301392202999722e+02 1.007079999908455648e-02 -1.795200000015029218e-02 8.018599999559228308e-03 1.380140000037499703e-02 1.580104217999978573e+02 -1.578162726499967903e+02 1.578266257499990388e+02 1.216890000068815425e-02
1.030301392202999722e+02 1.581960000021354062e-02 -2.299884999956702814e-02 1.086429999941174174e-02 1.192089999949530466e-02 1.586047363499974381e+02 -1.586046714999974938e+02 1.586156883000003290e+02 1.432799999747658148e-02
1.040301392202999722e+02 8.561709999958111439e-02 -3.279879999900003895e-02 1.985174999936134554e-02 1.167299999906390440e-03 1.574636153500005094e+02 -1.574520492500005275e+02 1.574518966499990711e+02 1.315315000101691112e-02
1.050301392202999722e+02 -1.465220000045519555e-02 -8.952334999958111439e-02 1.878740000029210933e-02 5.479804999959014822e-02 1.574072341999999480e+02 -1.574001998000003368e+02 1.573988569999983156e+02 1.065070000186096877e-02
1.060301392202999722e+02 1.066589999936695676e-02 -2.211570999998002662e-01 1.200869999956921674e-02 1.999664500008293544e-01 1.573196258499965552e+02 -1.572072086499965735e+02 1.572058811500019146e+02 1.696770000125980005e-02
1.070301392202999722e+02 1.414874999954918167e-02 -1.761625000017374987e-02 1.535030000104598003e-02 -1.683045000027050264e-02 1.585926780499994493e+02 -1.585744589999994787e+02 1.585763053500013484e+02 1.731109999673208222e-02
1.080301392202999722e+02 8.884349999789264984e-03 -6.156899999041343108e-03 8.506799999850045424e-03 -9.765650000190362334e-03 1.586036034000007930e+02 -1.585893478500001947e+02 1.585963516000010713e+02 1.230619999842019752e-02
1.090301392202999722e+02 2.132112000036556765e-02 -9.808379999967087315e-03 1.957551999986151259e-02 -1.939542000036453828e-02 1.608587981499975399e+02 -1.604991568999971605e+02 1.603233222500016382e+02 1.463320000038947910e-02
1.100301392202999722e+02 1.797479999913775828e-02 -6.721499999912339263e-03 1.805120000062743202e-02 -2.137000000038824510e-02 1.621277848000027006e+02 -1.620373612000030334e+02 1.622637100499987355e+02 2.165220000097178854e-02
1.110301392202999722e+02 2.595135000046866480e-02 -1.248170000053505646e-02 1.334765000046900241e-02 -2.304839999942487339e-02 1.622286338999974760e+02 -1.622127571499977421e+02 1.622197761500019624e+02 2.098090000072261319e-02
1.120301392202999722e+02 9.630966100001359109e-01 -6.088250000175321475e-03 9.857149999334069435e-03 -9.576537899994974623e-01 1.631521042899977942e+02 -1.621952133999975558e+02 1.622043990999982270e+02 1.431275000140885822e-02
1.130301392202999722e+02 1.933151250000264554e+00 -1.013944999976956751e-02 2.643549999447714072e-03 -1.922985049999624607e+00 1.651057358499992915e+02 -1.631801567499996963e+02 1.631889915000019755e+02 7.011449997662566602e-03
1.140301392202999722e+02 9.611931200002743481e-01 -1.262664000023505650e-02 9.408035199998323606e-01 -1.886001599999872269e+00 1.663398666999964917e+02 -1.644538345999962985e+02 1.644504776000021593e+02 1.002499999594874680e-02
1.150301392202999722e+02 2.190399999926739838e-02 -7.759199999782140367e-03 1.750385250000363158e+00 -1.753459849999671860e+00 1.667290725499969994e+02 -1.649778518999983135e+02 1.649759979000000385e+02 9.346050002932315692e-03
1.160301392202999722e+02 1.340105000053881668e-02 -8.541100000002188608e-03 1.175678300000072340e+00 -1.168853849999322847e+00 1.661291810000011537e+02 -1.649644356000026164e+02 1.649561042000023008e+02 2.166759999818168581e-02
1.170301392202999722e+02 1.601791500006584101e-01 -1.500321000003168592e-01 1.535039999907894526e-02 -7.030499999927997123e-03 1.652986107499991704e+02 -1.652994538499988266e+02 1.650972976999983075e+02 2.299499999935505912e-02
1.180301392202999722e+02 2.237835249998170184e-01 -2.241344750000280328e-01 1.114654999946651515e-02 -5.046849999416735955e-03 1.666332741000005626e+02 -1.665531768500004546e+02 1.661835021499973664e+02 2.333075000569806434e-02
1.190301392202999722e+02 1.460270000097807497e-02 -2.516939999986789189e-02 1.277159999881405383e-02 -4.272500000297441147e-03 1.675209885000040231e+02 -1.672786751000039658e+02 1.672216606999991200e+02 1.683800000319024548e-02
1.200301392202999722e+02 1.535415000034845434e-02 8.367651999988083844e-01 1.850130000093486160e-02 -5.035399999542278238e-03 1.676638870499991754e+02 -1.676599807500006136e+02 1.676688079499999731e+02 9.826649999013170600e-03
1.210301392202999722e+02 2.809909999996307306e-02 1.259376499999234511e+00 -1.189659100000426406e+00 1.204212200000256416e+00 1.664548225999997157e+02 -1.664493446999995285e+02 1.664596748500016474e+02 2.033234999908017926e-02
1.220301392202999722e+02 2.737040000010892982e-02 1.518230449999464327e+00 -1.521041850000074191e+00 1.525829300000623334e+00 1.661055603000004339e+02 -1.660978850500005137e+02 1.661052245500004574e+02 8.566589499969268218e-01
1.230301392202999722e+02 3.192900000067311339e-02 8.649902999986807117e-01 -8.726654000001872191e-01 8.785705000009329524e-01 1.669626617499998247e+02 -1.669550247499992111e+02 1.669543838999979926e+02 9.230799999932060018e-02
1.240301392202999722e+02 3.211970000029396033e-02 -1.535035000051720999e-02 1.501844999984314200e-02 -6.034749999344057869e-03 1.681576956999979302e+02 -1.681448478999982399e+02 1.681401786999986143e+02 2.416235000055166893e-02
1.250301392202999722e+02 3.779979999944771407e-02 -1.948929999980464345e-02 1.972585000021354062e-02 -1.228334999996150145e-02 1.691621131999991121e+02 -1.691470833499997752e+02 1.691645622500009267e+02 1.885229999970761128e-02
1.260301392202999722e+02 3.296659999978146516e-02 -1.263680000010936055e-02 2.623746666662896132e-02 -1.515703333340923109e-02 1.684350000833328522e+02 -1.691717758499999036e+02 1.691860962500013557e+02 1.800534999711089768e-02
