# r	p	err_p
2.550798926697998237e+00 3.399663168804249458e-01 1.237426511155261151e-03
3.597223558660084475e+00 3.402174478489309872e-01 1.753114834454116543e-03
4.380307166111196082e+00 3.363866489209008659e-01 8.799509927146076773e-04
5.042535623898215746e+00 3.337603597479672501e-01 1.247406153458877932e-03
5.646665993887238777e+00 3.376521088488953493e-01 8.819619549409530353e-04
6.180033889266080216e+00 3.420575800281860368e-01 1.540690353205020294e-03
6.685848834787267769e+00 3.350583493157364146e-01 6.215923704034626972e-04
7.137250713492398368e+00 3.375840629361755996e-01 1.939004232276053457e-03
7.570806850682849642e+00 3.386370845371076688e-01 7.123350787092880320e-04
7.989117030298211297e+00 3.373948321398426153e-01 8.983048101607579760e-04
8.374181812512055956e+00 3.384425443608232720e-01 8.818040375349858913e-04
8.719031668950858460e+00 3.363477781858244531e-01 9.529293005484533495e-04
9.099067889943938781e+00 3.385265381568524079e-01 5.021175350076566160e-04
9.803439218751098139e+00 3.391255406125955330e-01 5.920041066346318215e-04
1.039326088745881016e+01 3.363330082454118464e-01 5.734538364348280024e-04
1.097830103069143703e+01 3.370826683330377938e-01 4.085393164481551415e-04
1.158217820352388472e+01 3.387376645534035391e-01 5.355861953992591693e-04
1.207707816277664392e+01 3.377595525036174995e-01 5.504043208270396285e-04
1.262522676634169905e+01 3.381154644920281727e-01 4.380457216572178954e-04
1.323072527512218777e+01 3.367223454444308040e-01 3.273252097736229524e-04
1.405275112679977845e+01 3.403428167520763381e-01 4.396653280139758979e-04
1.465739259230500302e+01 3.384888897758663306e-01 3.137727768598056279e-04
1.534406841530732102e+01 3.369870982945005755e-01 3.304144340427239744e-04
1.579846420739490931e+01 3.384459986166160061e-01 5.700857741624487879e-04
1.641438122169402902e+01 3.374620187033429142e-01 2.852685810056241255e-04
1.692907004326907128e+01 3.384055104888842314e-01 3.837671927206036632e-04
1.731330525286182720e+01 3.379677133588686044e-01 4.344628455233814955e-04
1.769304959757732121e+01 3.393708520450985922e-01 3.576723694202886441e-04
1.822008811065195033e+01 3.388994768212270081e-01 3.226879112977332339e-04
1.869663878511535415e+01 3.380604731662242290e-01 3.295302746106164435e-04
1.920380620680995420e+01 3.389779079507444504e-01 2.903189808289589262e-04
1.966983250250712345e+01 3.387862870554049777e-01 3.436629082375143888e-04
2.006058387338504545e+01 3.382274005239937487e-01 3.437475205001659585e-04
2.077248260379743883e+01 3.382952137381958768e-01 2.066251700187091752e-04
2.154250567158058161e+01 3.383846165607912182e-01 2.638885941299006508e-04
2.201435565851555864e+01 3.384422984586138439e-01 2.692876268656374679e-04
2.277135154793577954e+01 3.379481941848841986e-01 2.071424820469784276e-04
2.327524746046936954e+01 3.381147198487586270e-01 3.316412071729834448e-04
2.356685929901211551e+01 3.386195547316851462e-01 3.346055885898948940e-04
2.411907740933020960e+01 3.376497612677684113e-01 1.986594853456480944e-04
2.498424489109947899e+01 3.383543006787919638e-01 1.898043572064808801e-04
2.566330082068526153e+01 3.374451622276096741e-01 2.034648763956042699e-04
2.623419618697957389e+01 3.375520671548354334e-01 2.506561007514114797e-04
2.662464351046508426e+01 3.382251485057438667e-01 3.236575289900391994e-04
2.701863923577623794e+01 3.376538503430998595e-01 2.178475117164320755e-04
2.740417041723910785e+01 3.377508754999453133e-01 2.437956878310904984e-04
2.800645434748977181e+01 3.374899845969033252e-01 1.829990801052209734e-04
2.848059037478648392e+01 3.373471137475457238e-01 3.210718270545367026e-04
2.907552232926551739e+01 3.372672734667337413e-01 1.562944359340593769e-04
2.972910233319532125e+01 3.371984501257737632e-01 1.989457650889617083e-04
3.047845503532639455e+01 3.375598020922443987e-01 1.552642647565316222e-04
3.117324670702874556e+01 3.373162320038475825e-01 1.892526589907940048e-04
3.165483998584230108e+01 3.374387217432071595e-01 1.943060015500587122e-04
3.220641150144922449e+01 3.369991690331874401e-01 1.807077296414040480e-04
3.289258265098957423e+01 3.366629115705561670e-01 1.508709687564957014e-04
3.352822765592029697e+01 3.366521227660806415e-01 1.811362224662559019e-04
3.398028865454215008e+01 3.365041241556749330e-01 1.975932114942071337e-04
3.453815778472332454e+01 3.362176343442432325e-01 1.562022455054782309e-04
3.516294392293291082e+01 3.365324867057349345e-01 1.715333988952983020e-04
3.580508961141814694e+01 3.362299318662385628e-01 1.363548600146765417e-04
3.635623262099837660e+01 3.359803553617278782e-01 2.156789657052206419e-04
3.679489107731820496e+01 3.361164043255803202e-01 1.711622628364623509e-04
3.723933676341563626e+01 3.357011204553832506e-01 1.842308733148893070e-04
3.772766300911978021e+01 3.361098901473333900e-01 1.590051948585487164e-04
3.818141951079776675e+01 3.359137409346332759e-01 1.688673854183516472e-04
3.871456308570775207e+01 3.362121743957290909e-01 1.596883619388647906e-04
3.941809079229431489e+01 3.360189225175717054e-01 1.216095825612255039e-04
