# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
5.000000000000000000e-01 5.085553283999999508e+02 7.198976745999998457e+02 5.766170044000000416e+02 7.376543578999999227e+02 9.664799835700000585e+02 3.791426696999999990e+02 5.879481506500000023e+02 8.318935386699999981e+02 3.201476746000000162e+02 5.440850219999998671e+02 2.793443679999999674e+01 2.786173400999999217e+02 4.609898376999999527e+02 7.085906677499999660e+02 1.616308441500000015e+02 3.755329894999999851e+02 6.093826904000000013e+02 8.646664841199999501e+02 3.340100097999999207e+02 5.490416565000000446e+02 3.217400840000000528e+01 2.874323426000000268e+02 5.213916626000000178e+02 7.728496457699999382e+02 2.744643401999999810e+02 4.395379943999999455e+02 6.911129760999999689e+02 1.792623443999999608e+02 4.030656738499999392e+02 6.307496643500001028e+02 8.924251587200000131e+02 3.326919860999999514e+02 5.289741515999999137e+02
1.500000000000000000e+00 5.089553223999999432e+02 7.193061828999998397e+02 5.762263183999998546e+02 7.382109985499998857e+02 9.671081421199999113e+02 3.812618713599999865e+02 5.885728149499999518e+02 8.325197899199999938e+02 3.195419921999999815e+02 5.445788268999999673e+02 2.860513594999999398e+01 2.791339874000000236e+02 4.610889892999998665e+02 7.092446898999999121e+02 1.625856704999999636e+02 3.748963317999999845e+02 6.098768311000000040e+02 8.647659943700000440e+02 3.328190002666666487e+02 5.484060058999998546e+02 3.242899704999999244e+01 2.870230102999999531e+02 5.202167765333333591e+02 7.733833644200001345e+02 2.743526916999999230e+02 4.389069977000000335e+02 6.916628418499998361e+02 1.786688537999999653e+02 4.036963348499999711e+02 6.310360107500000595e+02 8.924679748700002619e+02 3.327453308000000334e+02 5.290319823999998334e+02
2.500000000000000000e+00 5.095939941499999577e+02 7.196326905000000806e+02 5.756069946499999332e+02 7.378686523999999736e+02 9.667693055699996876e+02 3.829681701500001054e+02 5.882413329999999405e+02 8.322393753700002890e+02 3.188869933999999375e+02 5.442550048999996761e+02 2.843843649999999457e+01 2.788403015999999752e+02 4.612505035500000758e+02 7.087463683999999375e+02 1.632100067499999909e+02 3.742586669999998321e+02 6.095753174000001309e+02 8.649171631700000944e+02 3.315976562999999260e+02 5.479713136000000304e+02 3.277429580000000442e+01 2.864026794500000506e+02 5.190609740999998394e+02 7.730937511699999050e+02 2.739133605999999190e+02 4.383263244999998278e+02 6.913726806999998189e+02 1.785473479999999427e+02 4.033646851000000879e+02 6.307960204999999405e+02 8.926774704199997359e+02 3.329223327500000096e+02 5.292376404000001457e+02
3.500000000000000000e+00 5.092361602500001254e+02 7.199548339999998916e+02 5.759026488999998037e+02 7.375834961000000476e+02 9.664646561199997450e+02 3.839341735999998946e+02 5.879274902499998916e+02 8.315952675700000327e+02 3.184603271999999379e+02 5.438636475499997687e+02 2.900968930000000512e+01 2.782279816000000210e+02 4.606246642999999494e+02 7.081033324999998513e+02 1.634916610500000616e+02 3.738456725999999435e+02 6.092676696999999422e+02 8.642986709699998755e+02 3.304858805666665944e+02 5.476758422999998857e+02 3.301584250000000509e+01 2.867151794499999369e+02 5.187293397000000823e+02 7.727843568199998572e+02 2.735881957999999941e+02 4.388410034500000165e+02 6.910536804499997743e+02 1.791156693000000359e+02 4.030518188499997905e+02 6.313100280999999541e+02 8.920239746699999159e+02 3.323179932000000463e+02 5.285780030000000806e+02
4.500000000000000000e+00 5.095626526000000922e+02 7.196971741499996824e+02 5.755809936999999081e+02 7.378745116999998572e+02 9.668133194199995160e+02 3.858418091600000253e+02 5.885245056499998100e+02 8.309601318699997137e+02 3.178424987999999303e+02 5.441516723999998248e+02 2.864997099999999364e+01 2.775989989999998215e+02 4.599996795999998085e+02 7.076500243999998929e+02 1.631916656999999304e+02 3.732053375000000415e+02 6.097753296000000773e+02 8.636228096199997708e+02 3.291223297500000626e+02 5.483048401000000922e+02 3.331203270000000316e+01 2.863960266000001411e+02 5.190343322999999600e+02 7.730792477200002395e+02 2.741991424499999539e+02 4.394815063500000178e+02 6.926319336200000407e+02 1.794651641999998901e+02 4.033851624000001266e+02 6.319324950999998691e+02 8.913916427700000895e+02 3.316991729999998597e+02 5.279335021999997934e+02
5.500000000000000000e+00 5.098699951500000225e+02 7.202873534999998810e+02 5.752973327500001233e+02 7.381925048499997501e+02 9.671074707200004923e+02 3.876989898499996343e+02 5.888541869999999108e+02 8.303068573199998355e+02 3.172713318000000982e+02 5.422876586999998381e+02 2.831007105000000479e+01 2.773200073000000430e+02 4.601409911999999167e+02 7.073371887499997683e+02 1.628993224999999256e+02 3.726053467000001547e+02 6.088507691000000932e+02 8.639348099700005150e+02 3.285176697000001695e+02 5.488861694500001249e+02 3.393707659999998327e+01 2.861005096999999751e+02 5.184246825999998691e+02 7.733830210699998133e+02 2.748092956500001947e+02 4.401408538499999850e+02 6.941777038499994887e+02 1.788513336000000891e+02 4.035553284000002350e+02 6.325549927000001844e+02 8.917158157700000629e+02 3.310420226999999613e+02 5.272863770000003569e+02
6.500000000000000000e+00 5.093909911999999167e+02 7.209246520999995482e+02 5.758146973000002617e+02 7.378843384000001606e+02 9.667479737699995894e+02 3.885400085999999646e+02 5.881963501000000178e+02 8.296431381700003840e+02 3.166895142500000020e+02 5.404513550000001487e+02 2.892454719999997792e+01 2.778336792000000059e+02 4.601853180499997507e+02 7.076630250000002889e+02 1.634166565000000446e+02 3.720094909499998721e+02 6.073178406000001814e+02 8.636409790699999576e+02 3.281026916999999230e+02 5.494843444999996791e+02 3.360103989999998930e+01 2.866366576999998870e+02 5.181153564500000357e+02 7.730740243700001884e+02 2.753433227999998962e+02 4.398513184000003093e+02 6.938763428000002023e+02 1.784270019999999022e+02 4.035953369499998189e+02 6.322646484999995664e+02 8.913983184699991398e+02 3.299184570333333681e+02 5.268676758000001428e+02
7.500000000000000000e+00 5.100331726500003242e+02 7.215693360000004759e+02 5.756094970499998453e+02 7.375898437500004547e+02 9.664282944200003840e+02 3.882880248999999822e+02 5.878873291000004428e+02 8.293607513699998890e+02 3.168423462000000654e+02 5.398673705999999584e+02 2.942999079999998457e+01 2.771531982500000595e+02 4.594726563000003807e+02 7.078513184000003093e+02 1.631914977999999792e+02 3.713719788000003064e+02 6.068131408999997802e+02 8.633544800200006648e+02 3.278636627500002305e+02 5.499876709999998639e+02 3.328263474999999971e+01 2.863825072999998156e+02 5.186419678000002023e+02 7.727707993700005318e+02 2.747016754999999648e+02 4.395246429499998158e+02 6.935676574999997683e+02 1.778458175499999925e+02 4.030829926000001251e+02 6.318117065999995248e+02 8.909089843700003257e+02 3.287456969999998364e+02 5.262330016999999316e+02
8.500000000000000000e+00 5.106560059000003093e+02 7.220023192999997264e+02 5.763264770499999941e+02 7.380943604000003688e+02 9.670079605700002503e+02 3.889273376500000268e+02 5.884169922000000952e+02 8.298737670699993032e+02 3.168613433999996687e+02 5.394583739999998215e+02 2.878784084999998072e+01 2.758047892333332243e+02 4.593348236000001634e+02 7.083265075999997862e+02 1.638795089999998709e+02 3.709313353999996252e+02 6.073373413000008441e+02 8.638756439699991461e+02 3.280804748999998992e+02 5.498351440500005083e+02 3.382822420000002239e+01 2.870569916500001000e+02 5.180498351999999613e+02 7.741062147449997610e+02 2.740706786999999167e+02 4.400339660999998159e+02 6.941413573999998334e+02 1.772746735000000626e+02 4.036346436000003450e+02 6.312265014999993582e+02 8.902909957700003361e+02 3.281043548999996347e+02 5.256803284000002350e+02
9.500000000000000000e+00 5.110983275999997204e+02 7.221880188499999349e+02 5.766690063999994891e+02 7.374768371999998635e+02 9.677102997200008758e+02 3.892810059000003093e+02 5.877818298499996672e+02 8.292822334700003921e+02 3.163436584499995661e+02 5.388376770000004399e+02 2.831159974999999918e+01 2.739105072500001370e+02 4.597436524000004283e+02 7.088883361999996850e+02 1.642453461000000061e+02 3.706944885499997326e+02 6.063411560499998814e+02 8.636318123199998809e+02 3.275774841500001457e+02 5.502553100999994058e+02 3.327542879999998604e+01 2.874396667999999408e+02 5.175163268999995125e+02 7.755693185199997970e+02 2.736553344999997535e+02 4.395666504000000714e+02 6.938816528500001368e+02 1.766471710499999972e+02 4.032109680000003209e+02 6.307593078499994590e+02 8.897193177699991793e+02 3.275836487000001398e+02 5.262160033999998632e+02
