# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
5.000000000000000000e-01 2.517123260999999321e-02 -3.296832885999998602e-02 4.700643005999999985e-02 4.805669861999998377e-02 5.481726439400001760e-02 5.256716613999999621e-02 4.487000122000000396e-02 4.694362549400000334e-02 4.878059998000000563e-02 4.929393919999997681e-02 4.049790405400002791e-02 4.754062196000000129e-02 4.777220457999999115e-02 4.879585785399999376e-02 4.679936981000000495e-02 4.324136352999998628e-02 4.477119749999999149e-02 5.182006591400000611e-02 4.614439394000000028e-02 4.574933470999999197e-02 4.342513184400002141e-02 5.102793578999997859e-02 4.880723571000002842e-02 4.373776154399997701e-02 4.624786528999999535e-02 4.677853396000000719e-02 4.859118405399999452e-02 4.982190551999999412e-02 4.423410340000000218e-02 4.451820067999997382e-02 4.452232727400001061e-02 4.649253539999999990e-02
1.500000000000000000e+00 2.515013120999998533e-02 -3.325096586999998910e-02 4.730210418999998556e-02 4.802319334000003381e-02 5.482240051399998870e-02 5.245940553999998979e-02 4.479338987999997163e-02 4.692076324400004661e-02 4.897723541000000014e-02 4.910626831999997943e-02 4.072166809400000476e-02 4.749939574000001247e-02 4.778272708000001756e-02 4.860771619399997800e-02 4.677444991999998858e-02 4.345170288000001907e-02 4.457353516999999071e-02 5.182472900400000859e-02 4.614116210999998774e-02 4.572653503000001507e-02 4.364383301399998166e-02 5.093646544000001580e-02 4.876876222999999150e-02 4.390338042399998669e-02 4.626349028999997975e-02 4.670646362999999329e-02 4.841447738400001671e-02 4.980671768000000804e-02 4.425636291000000638e-02 4.456920167999998961e-02 4.470693114400001167e-02 4.642697143999999221e-02
2.500000000000000000e+00 2.514800108000001672e-02 -3.331353758999999748e-02 4.752340699000002361e-02 4.804805907999996212e-02 5.482760070400002211e-02 5.230523376999999391e-02 4.478976744999995513e-02 4.700979370400004687e-02 4.904893189999998820e-02 4.903286436000000442e-02 4.056972489400000048e-02 4.771104353999999076e-02 4.778870239999998687e-02 4.859902786400002728e-02 4.672056503000000111e-02 4.345516967999999564e-02 4.457202757999996490e-02 5.182540345400004494e-02 4.595476378999999167e-02 4.589830019000001177e-02 4.372159941399999389e-02 5.078872833999999864e-02 4.884586179999996641e-02 4.375613771400003321e-02 4.649113463999998003e-02 4.644009399000001426e-02 4.861216034400001745e-02 4.980486909999998213e-02 4.424833982000004468e-02 4.457086181999993929e-02 4.477793335400003655e-02 4.617646789999999002e-02
3.500000000000000000e+00 2.515080261000002954e-02 -3.331256714000001284e-02 4.764446716000000220e-02 4.810729979999996131e-02 5.483759523400003749e-02 5.212293395000001245e-02 4.497133179000002007e-02 4.694146180399993984e-02 4.911420286999999829e-02 4.897526244999999417e-02 4.056822724400001301e-02 4.758227384999998144e-02 4.812934367000004654e-02 4.831171149399997311e-02 4.679110488000001039e-02 4.326473388000001696e-02 4.476603393999999125e-02 5.181906494399996649e-02 4.583300170999999451e-02 4.585516663000000631e-02 4.395806640399999021e-02 5.078852843999998035e-02 4.861383057000003005e-02 4.373638824400000180e-02 4.667164764999999493e-02 4.625483093000000434e-02 4.880738777400001754e-02 4.979787100999998051e-02 4.425083313000000018e-02 4.440030518000007836e-02 4.477622589399993247e-02 4.615717316000001597e-02
4.500000000000000000e+00 2.509446410000005026e-02 -3.331149596000004820e-02 4.751576538000003985e-02 4.829756163999990998e-02 5.484893097400006523e-02 5.205040435999996884e-02 4.502807006000002915e-02 4.670075439399997558e-02 4.935503541000001854e-02 4.873186339999999867e-02 4.080865997399998890e-02 4.752460478999996629e-02 4.829920653999997954e-02 4.798414483400006286e-02 4.681974372999998801e-02 4.321843260999998909e-02 4.482187500999998409e-02 5.176545776400003074e-02 4.589933778000004211e-02 4.596853635999996468e-02 4.396086029399999540e-02 5.084316253999999341e-02 4.854669800000006169e-02 4.373701691399994873e-02 4.653841398999997853e-02 4.620953674000000122e-02 4.861137025200000517e-02 4.998875549200000601e-02 4.428016663999997243e-02 4.456679686000006996e-02 4.476586669399994223e-02 4.597054138999997347e-02
5.500000000000000000e+00 2.485033110999997769e-02 -3.313319700999995537e-02 4.742633056999998042e-02 4.845973510000003287e-02 5.468532473399995847e-02 5.214540403000000879e-02 4.508414001000000948e-02 4.645675110399997976e-02 4.941640320000001418e-02 4.866889953999998381e-02 4.087357467400001831e-02 4.765722427000000649e-02 4.828959960999991419e-02 4.786774048400006809e-02 4.684578552000002311e-02 4.329277037999995636e-02 4.490563050000005024e-02 5.176512969399996167e-02 4.569386750000003355e-02 4.610437011999997392e-02 4.379036011400001815e-02 5.092433776000000051e-02 4.863419800999999737e-02 4.374977782399996906e-02 4.642887878000000190e-02 4.613967286000006385e-02 4.834517577399992383e-02 5.024691772999999306e-02 4.444863586000001587e-02 4.457696532999998185e-02 4.476642670400001606e-02 4.577950288000001700e-02
6.500000000000000000e+00 2.466319886000001294e-02 -3.317280273000001306e-02 4.754190063999999549e-02 4.854977416999990691e-02 5.457855437400012388e-02 5.206470184000004664e-02 4.526347045999992019e-02 4.625779175400002857e-02 4.959006653999999820e-02 4.850473022000000717e-02 4.104009917399999152e-02 4.749536895999999925e-02 4.830193484000001175e-02 4.807599775399998970e-02 4.672226332999998566e-02 4.325376893000002637e-02 4.503395689999997731e-02 5.180260071399998140e-02 4.543996582000004586e-02 4.610114135999997254e-02 4.404335846400001669e-02 5.079243316999998425e-02 4.853803100000004395e-02 4.373707336399997730e-02 4.654492186999997089e-02 4.628003539999999555e-02 4.802935509400003966e-02 5.030297279999996346e-02 4.452013855000000464e-02 4.451963500999991247e-02 4.474915680400010781e-02 4.580703277000004736e-02
7.500000000000000000e+00 2.457303009000002050e-02 -3.313699951000003557e-02 4.776653441999997168e-02 4.854707029999999479e-02 5.456805940400004384e-02 5.200103300999998901e-02 4.534047241999997202e-02 4.618965972400001369e-02 4.959586640000002156e-02 4.849896545999995284e-02 4.104419768400004859e-02 4.756083221999999472e-02 4.829296874999995659e-02 4.801510109400003445e-02 4.677189598000001947e-02 4.325599975999994129e-02 4.498102722000003190e-02 5.178850310399998186e-02 4.536026459000003924e-02 4.601886596999998219e-02 4.428593201399998180e-02 5.077239379000002273e-02 4.848984375999998431e-02 4.356475738399999409e-02 4.677142790999996858e-02 4.627637024000005178e-02 4.780095962399998066e-02 5.031776658000005481e-02 4.473853148999996920e-02 4.438458659666660172e-02 4.464644734733335535e-02 4.612738952666663866e-02
8.500000000000000000e+00 2.430873870000004738e-02 -3.289317015000006034e-02 4.776626890999996489e-02 4.853777159999999452e-02 5.435985475400006983e-02 5.204036558999996370e-02 4.551576538999997645e-02 4.603929656400004844e-02 4.953763886999990734e-02 4.854476317000008118e-02 4.097652191400000254e-02 4.779717864999991073e-02 4.829446411999997746e-02 4.776917213400010825e-02 4.679255941999994894e-02 4.325766602000003652e-02 4.503266601999984797e-02 5.175446533400013260e-02 4.556526793999992470e-02 4.579746704000012963e-02 4.442326111399998168e-02 5.062846070000005111e-02 4.855220335999983761e-02 4.348689789400012051e-02 4.679389496000001258e-02 4.627486572000016202e-02 4.779413209399981793e-02 5.055033262999999999e-02 4.451433714999993713e-02 4.425653077999995577e-02 4.476806395400012573e-02 4.654219970999993322e-02
9.500000000000000000e+00 2.421066589999991414e-02 -3.275349885000000683e-02 4.776340485000005187e-02 4.852375791999993110e-02 5.434986329400003091e-02 5.209346618000008922e-02 4.528853149999995109e-02 4.623899902399998540e-02 4.952780456999994474e-02 4.855585938000001739e-02 4.075147308400001167e-02 4.800292815000000574e-02 4.833842775000012082e-02 4.751729033399988006e-02 4.700354767000003431e-02 4.309496458999992341e-02 4.521253053000009320e-02 5.178573669399993279e-02 4.551289671999998038e-02 4.583262940000001895e-02 4.423803467400000411e-02 5.078739928000004789e-02 4.856559448999978740e-02 4.325017075400017230e-02 4.705949478999998242e-02 4.623280332000013343e-02 4.778227525399986186e-02 5.056975174000005735e-02 4.450982666000000143e-02 4.420323485999997498e-02 4.485586914399996433e-02 4.651253357000004890e-02
1.050000000000000000e+01 2.419382783000001078e-02 -3.295639647999996924e-02 4.777713621999991889e-02 4.851979980000014486e-02 5.456582856399991299e-02 5.205276337000000475e-02 4.528552856000005872e-02 4.605560059399999712e-02 4.975196837999992794e-02 4.830663452000005798e-02 4.076376861399996776e-02 4.801895904999996939e-02 4.855740356999994900e-02 4.730045991400008698e-02 4.700243680999999230e-02 4.306095886000002593e-02 4.524453124999999742e-02 5.184597229399996732e-02 4.569403076999992847e-02 4.581706543000009513e-02 4.423599761399998193e-02 5.056883697999998983e-02 4.855769041999983410e-02 4.325052859400015798e-02 4.728553769999998407e-02 4.623170165999999914e-02 4.755937064400004438e-02 5.056392097000003694e-02 4.450843506999990762e-02 4.422223510999993140e-02 4.507959961400015425e-02 4.627399597999983655e-02
1.150000000000000000e+01 2.416909330999987907e-02 -3.289962615999988960e-02 4.793782806000004143e-02 4.853220215999990567e-02 5.459099791399998902e-02 5.205763244999989103e-02 4.528370056000012578e-02 4.601439270400001225e-02 4.979033204000006541e-02 4.808726807999996744e-02 4.077980177399997269e-02 4.821036301000001384e-02 4.837052917000000951e-02 4.746301177399996074e-02 4.701648713000004115e-02 4.301059570999977988e-02 4.527500610000024378e-02 5.181526245399995650e-02 4.575913389999986675e-02 4.578313600000010614e-02 4.427599243400004436e-02 5.054533080999990685e-02 4.837690125000008307e-02 4.342262937399996026e-02 4.725899964000009057e-02 4.629280395999976760e-02 4.753799766400015891e-02 5.037946204999994848e-02 4.469596863000006165e-02 4.423943481000005423e-02 4.503032899399991157e-02 4.612582702999998285e-02
1.250000000000000000e+01 2.416260071999986464e-02 -3.291323394999990520e-02 4.819277189999993105e-02 4.854819641000021613e-02 5.458682923399987841e-02 5.187543640000003703e-02 4.527956236999998441e-02 4.619979462399997211e-02 4.978253325999999063e-02 4.786543274999999209e-02 4.074823822400001211e-02 4.828672944000002298e-02 4.830526731999998380e-02 4.770257743399997780e-02 4.685051156000004380e-02 4.318077087999990654e-02 4.526517027999998194e-02 5.159439453400000569e-02 4.576110229000009827e-02 4.578409729999996514e-02 4.450996154399997767e-02 5.037193604000008568e-02 4.845329589999983200e-02 4.316052510733345282e-02 4.728316242666663616e-02 4.640487874999998930e-02 4.775808548400002629e-02 5.012140731000001848e-02 4.478086548000000805e-02 4.424637450999998473e-02 4.496016144400000192e-02 4.626479034999988332e-02
1.350000000000000000e+01 2.416363677999998003e-02 -3.296780395000005470e-02 4.826160278000024562e-02 4.851306761999985701e-02 5.462732911399993674e-02 5.179393614000000340e-02 4.528713380000008032e-02 4.627085631399990850e-02 4.978573609999994293e-02 4.762550048000007558e-02 4.079641631400000162e-02 4.829068145999999839e-02 4.841479491999998302e-02 4.777394089400004151e-02 4.665745010000005299e-02 4.338694457999990595e-02 4.510296632000009021e-02 5.168989625399986187e-02 4.575573423999994976e-02 4.583126220000012518e-02 4.452426515399997980e-02 5.029393003999994144e-02 4.854907227000003489e-02 4.299428772400001181e-02 4.729837036000007766e-02 4.648060304000009579e-02 4.778299161399986866e-02 4.995907442000006859e-02 4.477305907999980239e-02 4.438187256000019482e-02 4.501622680399987309e-02 4.604963073000003376e-02
