# r	p	err_p
2.488415981977685654e+00 5.572258969733413503e-01 9.472913624906364191e-04
3.510757795699960937e+00 2.719755437506264362e-01 1.766527151052795213e-03
4.309309792237499437e+00 2.723732485193022801e-01 8.829561443545713272e-04
4.955817264349337670e+00 4.419550911739589250e-01 1.116809301611209389e-03
5.559424768472383427e+00 4.384492605431827839e-01 7.899620219294162466e-04
5.963470399734503324e+00 5.629463660551743409e-01 1.567696014304911355e-03
6.588862247717185205e+00 2.819501632428672577e-01 5.898465988119047827e-04
7.413449382230384188e+00 3.337146702557200473e-01 6.328772136985196060e-04
7.976073742046320803e+00 2.655576093653727598e-01 7.937939227317933116e-04
8.364287582791412490e+00 3.027051035905665155e-01 9.367708838920610695e-04
8.906469089539193362e+00 3.723734691484192894e-01 4.353837135419975847e-04
9.635307797024394105e+00 2.700976377210401180e-01 6.059157428094083314e-04
1.024693753329237644e+01 3.239948493928782036e-01 4.911181100775023666e-04
1.085885229385270634e+01 2.975941945298879454e-01 4.130913060484060523e-04
1.147320813139008244e+01 3.633459132072013320e-01 4.886792935626321039e-04
1.200281934593786204e+01 3.353505482781365954e-01 5.128454103068242698e-04
1.258534070116741788e+01 3.368946141202553424e-01 3.548885078948084935e-04
1.320676678018954675e+01 3.295760754753724875e-01 3.557417905434431208e-04
1.396345331480911689e+01 3.237571210622097739e-01 3.777562625267013121e-04
1.448805916725231668e+01 3.417453220731909158e-01 3.493822669925990602e-04
1.490315024061426996e+01 3.420251198458166830e-01 4.895988635646804279e-04
1.525200266144286942e+01 3.535446635814831207e-01 3.744309763273089616e-04
1.569605571722358306e+01 3.348034963848711687e-01 4.361998895696349299e-04
1.619587114305022979e+01 3.340456187147710643e-01 3.107021547784196217e-04
1.676602310562821785e+01 3.358507005477272545e-01 2.861112227711119674e-04
1.747812590610621086e+01 3.326048401905921659e-01 2.683163291392427134e-04
1.813888201022706426e+01 3.402955795063840605e-01 2.764847003196690815e-04
1.867915391542355508e+01 3.322189879565176085e-01 3.017392556694648530e-04
1.920140562198590928e+01 3.329464119976953684e-01 2.679605549262834485e-04
1.965031284312060222e+01 3.335006591180912916e-01 3.604609159205776105e-04
2.001538681302597666e+01 3.286487149951847764e-01 3.068723513780909290e-04
2.049108390909421118e+01 3.271027604073092898e-01 2.635841075539542165e-04
2.092702405529136200e+01 3.351380789144852157e-01 3.071687974620289450e-04
2.146010476089311680e+01 3.318562903581312451e-01 2.206514404984324202e-04
2.202654002769749653e+01 3.305642264578342870e-01 2.611289358323878309e-04
2.270394077327118865e+01 3.293073215893516648e-01 1.903535576829133431e-04
2.331973812157574244e+01 3.309182967754104587e-01 2.421754699952504732e-04
2.398735982790861598e+01 3.308283461994767638e-01 1.827486296967393512e-04
2.465515263619948882e+01 3.317248437268905392e-01 2.251700630528066425e-04
2.513579750669830659e+01 3.321257498337168435e-01 2.156183594170155127e-04
2.556874468435235670e+01 3.323170969600970359e-01 2.577747367856039382e-04
2.612758220157047973e+01 3.318723430830788357e-01 1.791889119178069663e-04
2.666515378013422577e+01 3.303815622071718527e-01 2.385047184328739883e-04
2.719524555446311354e+01 3.338616399189106021e-01 1.703552868040706368e-04
2.775897086545241521e+01 3.313084694904330774e-01 2.383482332885546141e-04
2.821838742577162762e+01 3.313777747192305778e-01 1.763776161413908058e-04
2.910686987193997055e+01 3.322159350669964262e-01 1.271827259161854417e-04
3.000598343774571930e+01 3.304119981619866309e-01 1.610673800715065832e-04
3.055369688867018496e+01 3.314685815097279109e-01 1.812260142877098932e-04
3.132660610227726039e+01 3.316781194988644987e-01 1.262799973408000901e-04
3.208185117742112169e+01 3.304405645181403561e-01 1.676536325753928670e-04
3.256730425754875569e+01 3.294751293695216132e-01 1.776865825894428940e-04
3.304433731833321275e+01 3.306188858771714756e-01 1.743355581120073104e-04
3.343319093492502958e+01 3.303777730373894661e-01 2.071328590751439567e-04
3.382973169765019605e+01 3.309781072373907951e-01 1.670117714652115143e-04
3.447416414534995965e+01 3.313982303750099279e-01 1.268815886205362309e-04
3.527293967702631505e+01 3.304135450915687278e-01 1.264277770130604211e-04
3.590866090932379961e+01 3.299313959329908674e-01 1.547940268520391560e-04
3.665213664611406585e+01 3.311936064157884330e-01 1.072546612034175930e-04
3.770770750858445552e+01 3.312780556268118959e-01 9.947700454928619645e-05
3.864984232176654899e+01 3.302873081428525093e-01 1.130160035697431781e-04
3.937016135651108328e+01 3.304966538781117791e-01 1.276222080108986860e-04
