# r	p	err_p
2.488415981977685654e+00 1.310662680617837583e-01 0.000000000000000000e+00
3.510757795699960937e+00 2.159900373599003831e-01 0.000000000000000000e+00
4.309309792237499437e+00 2.444281287721350449e-01 0.000000000000000000e+00
4.955817264349337670e+00 2.645837993686774303e-01 0.000000000000000000e+00
5.559424768472383427e+00 2.958786215083280546e-01 0.000000000000000000e+00
5.963470399734503324e+00 2.898432174505793935e-01 0.000000000000000000e+00
6.588862247717185205e+00 3.372681940776064979e-01 0.000000000000000000e+00
7.413449382230384188e+00 3.586081899298916298e-01 0.000000000000000000e+00
7.976073742046320803e+00 3.637069295751930720e-01 0.000000000000000000e+00
8.364287582791412490e+00 3.572503051116850403e-01 0.000000000000000000e+00
8.906469089539193362e+00 3.627218084804260667e-01 0.000000000000000000e+00
9.635307797024394105e+00 3.747533825984426525e-01 0.000000000000000000e+00
1.024693753329237644e+01 3.550287379197248905e-01 0.000000000000000000e+00
1.085885229385270634e+01 3.614567021881019415e-01 0.000000000000000000e+00
1.147320813139008244e+01 3.479132993493306847e-01 0.000000000000000000e+00
1.200281934593786204e+01 3.427126104233464421e-01 0.000000000000000000e+00
1.258534070116741788e+01 3.389784997388846088e-01 0.000000000000000000e+00
1.320676678018954675e+01 3.357780451279634981e-01 0.000000000000000000e+00
1.396345331480911689e+01 3.314970774637880369e-01 0.000000000000000000e+00
1.448805916725231668e+01 3.259667940656721385e-01 0.000000000000000000e+00
1.490315024061426996e+01 3.262246860504581791e-01 0.000000000000000000e+00
1.525200266144286942e+01 3.255525574144030876e-01 0.000000000000000000e+00
1.569605571722358306e+01 3.287862599071874059e-01 0.000000000000000000e+00
1.619587114305022979e+01 3.269314942380218136e-01 0.000000000000000000e+00
1.676602310562821785e+01 3.277361405506148961e-01 0.000000000000000000e+00
1.747812590610621086e+01 3.294928438532136461e-01 0.000000000000000000e+00
1.813888201022706426e+01 3.324826433530470582e-01 0.000000000000000000e+00
1.867915391542355508e+01 3.330018102373927813e-01 0.000000000000000000e+00
1.920140562198590928e+01 3.357313630602604126e-01 0.000000000000000000e+00
1.965031284312060222e+01 3.352269031460722859e-01 0.000000000000000000e+00
2.001538681302597666e+01 3.383124230319624615e-01 0.000000000000000000e+00
2.049108390909421118e+01 3.396664704004866975e-01 0.000000000000000000e+00
2.092702405529136200e+01 3.375581244645911028e-01 0.000000000000000000e+00
2.146010476089311680e+01 3.385462976784636702e-01 0.000000000000000000e+00
2.202654002769749653e+01 3.395283496322252792e-01 0.000000000000000000e+00
2.270394077327118865e+01 3.389330534980118381e-01 0.000000000000000000e+00
2.331973812157574244e+01 3.374750180221892659e-01 0.000000000000000000e+00
2.398735982790861598e+01 3.362088284540001304e-01 0.000000000000000000e+00
2.465515263619948882e+01 3.345932901597512554e-01 0.000000000000000000e+00
2.513579750669830659e+01 3.335954700294690434e-01 0.000000000000000000e+00
2.556874468435235670e+01 3.351786456745294851e-01 0.000000000000000000e+00
2.612758220157047973e+01 3.323550817706995564e-01 0.000000000000000000e+00
2.666515378013422577e+01 3.322199359031391408e-01 0.000000000000000000e+00
2.719524555446311354e+01 3.315906687438995859e-01 0.000000000000000000e+00
2.775897086545241521e+01 3.319744515097479698e-01 0.000000000000000000e+00
2.821838742577162762e+01 3.317781908913134958e-01 0.000000000000000000e+00
2.910686987193997055e+01 3.321808843387736299e-01 0.000000000000000000e+00
3.000598343774571930e+01 3.332279109958954377e-01 0.000000000000000000e+00
3.055369688867018496e+01 3.330596402588453797e-01 0.000000000000000000e+00
3.132660610227726039e+01 3.341026784848425968e-01 0.000000000000000000e+00
3.208185117742112169e+01 3.343262615644184144e-01 0.000000000000000000e+00
3.256730425754875569e+01 3.357815075449758768e-01 0.000000000000000000e+00
3.304433731833321275e+01 3.344495761686374080e-01 0.000000000000000000e+00
3.343319093492502958e+01 3.343673354179689805e-01 0.000000000000000000e+00
3.382973169765019605e+01 3.352289203658264660e-01 0.000000000000000000e+00
3.447416414534995965e+01 3.345648906088413699e-01 0.000000000000000000e+00
3.527293967702631505e+01 3.344133358530139155e-01 0.000000000000000000e+00
3.590866090932379961e+01 3.341961294887444978e-01 0.000000000000000000e+00
3.665213664611406585e+01 3.335502988625117515e-01 0.000000000000000000e+00
3.770770750858445552e+01 3.332555462467593488e-01 0.000000000000000000e+00
3.864984232176654899e+01 3.330591141294370061e-01 0.000000000000000000e+00
3.937016135651108328e+01 3.331124486355066527e-01 0.000000000000000000e+00
