# r	p	err_p
2.488415981977685654e+00 1.310662680617837583e-01 1.152806788388902048e-03
3.510757795699960937e+00 2.159900373599003831e-01 1.755690515611731985e-03
4.309309792237499437e+00 2.444281287721350449e-01 8.817961572715072444e-04
4.955817264349337670e+00 2.645837993686774303e-01 1.245344695368967277e-03
5.559424768472383427e+00 2.958786215083280546e-01 8.723192494218190082e-04
5.963470399734503324e+00 2.898432174505793935e-01 2.051916573983449295e-03
6.588862247717185205e+00 3.372681940776064979e-01 5.753547416842418353e-04
7.413449382230384188e+00 3.586081899298916298e-01 6.189872177978573194e-04
7.976073742046320803e+00 3.637069295751930720e-01 7.600217190573244725e-04
8.364287582791412490e+00 3.572503051116850403e-01 9.058201931020049783e-04
8.906469089539193362e+00 3.627218084804260667e-01 4.378524237833782574e-04
9.635307797024394105e+00 3.747533825984426525e-01 5.736031375416225176e-04
1.024693753329237644e+01 3.550287379197248905e-01 4.804420960786354774e-04
1.085885229385270634e+01 3.614567021881019415e-01 3.991417670846209129e-04
1.147320813139008244e+01 3.479132993493306847e-01 4.925125444635494038e-04
1.200281934593786204e+01 3.427126104233464421e-01 5.096968026158839316e-04
1.258534070116741788e+01 3.389784997388846088e-01 3.536860408998669094e-04
1.320676678018954675e+01 3.357780451279634981e-01 3.534095206145829692e-04
1.396345331480911689e+01 3.314970774637880369e-01 3.759032316470758387e-04
1.448805916725231668e+01 3.259667940656721385e-01 3.511534393863909769e-04
1.490315024061426996e+01 3.262246860504581791e-01 4.923481176850199150e-04
1.525200266144286942e+01 3.255525574144030876e-01 3.794650762560681915e-04
1.569605571722358306e+01 3.287862599071874059e-01 4.368535015009173046e-04
1.619587114305022979e+01 3.269314942380218136e-01 3.111715742996769393e-04
1.676602310562821785e+01 3.277361405506148961e-01 2.863003708284308081e-04
1.747812590610621086e+01 3.294928438532136461e-01 2.680728548027117453e-04
1.813888201022706426e+01 3.324826433530470582e-01 2.768139403789779689e-04
1.867915391542355508e+01 3.330018102373927813e-01 3.005138463767182506e-04
1.920140562198590928e+01 3.357313630602604126e-01 2.669750662675679010e-04
1.965031284312060222e+01 3.352269031460722859e-01 3.589341072744788399e-04
2.001538681302597666e+01 3.383124230319624615e-01 3.041968217854034112e-04
2.049108390909421118e+01 3.396664704004866975e-01 2.609961236604674381e-04
2.092702405529136200e+01 3.375581244645911028e-01 3.060511477752633270e-04
2.146010476089311680e+01 3.385462976784636702e-01 2.191427994907783189e-04
2.202654002769749653e+01 3.395283496322252792e-01 2.590285273725974834e-04
2.270394077327118865e+01 3.389330534980118381e-01 1.888487637608145806e-04
2.331973812157574244e+01 3.374750180221892659e-01 2.406119093571399401e-04
2.398735982790861598e+01 3.362088284540001304e-01 1.816742175850964475e-04
2.465515263619948882e+01 3.345932901597512554e-01 2.241091263019533034e-04
2.513579750669830659e+01 3.335954700294690434e-01 2.149696730134127080e-04
2.556874468435235670e+01 3.351786456745294851e-01 2.566791545769816943e-04
2.612758220157047973e+01 3.323550817706995564e-01 1.786032006260022725e-04
2.666515378013422577e+01 3.322199359031391408e-01 2.375438780567402442e-04
2.719524555446311354e+01 3.315906687438995859e-01 1.700785910219768224e-04
2.775897086545241521e+01 3.319744515097479698e-01 2.373849220240029263e-04
2.821838742577162762e+01 3.317781908913134958e-01 1.759160201723325011e-04
2.910686987193997055e+01 3.321808843387736299e-01 1.267905068617968076e-04
3.000598343774571930e+01 3.332279109958954377e-01 1.604044825327616362e-04
3.055369688867018496e+01 3.330596402588453797e-01 1.806245813046779205e-04
3.132660610227726039e+01 3.341026784848425968e-01 1.257251400718434537e-04
3.208185117742112169e+01 3.343262615644184144e-01 1.667753453916694497e-04
3.256730425754875569e+01 3.357815075449758768e-01 1.766396436341191470e-04
3.304433731833321275e+01 3.344495761686374080e-01 1.735242442120176745e-04
3.343319093492502958e+01 3.343673354179689805e-01 2.058965188593147883e-04
3.382973169765019605e+01 3.352289203658264660e-01 1.661722910985235081e-04
3.447416414534995965e+01 3.345648906088413699e-01 1.263168233850593951e-04
3.527293967702631505e+01 3.344133358530139155e-01 1.258158124339231292e-04
3.590866090932379961e+01 3.341961294887444978e-01 1.539471405407883797e-04
3.665213664611406585e+01 3.335502988625117515e-01 1.068012662016655382e-04
3.770770750858445552e+01 3.332555462467593488e-01 9.910023176353849230e-05
3.864984232176654899e+01 3.330591141294370061e-01 1.125661305775486985e-04
3.937016135651108328e+01 3.331124486355066527e-01 1.269986300828160742e-04
