# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 -1.486307800000076897e-04 1.651687600000002580e-04 -4.434209999999438946e-06 2.066050000007635474e-06 -1.633377200000097793e-04 1.588348400000029362e-04 4.034439999998084978e-06 3.198229999998147664e-06 -5.433639999989736710e-06 -1.620956500000033784e-04 1.627624399999944992e-04 -1.640960599999971266e-04 2.066039999999702734e-06 1.535040000004528410e-06 1.629653899999936940e-04 -1.499939999996513476e-06 2.133169999990513849e-06 -1.653991599999983509e-04 1.663200000007236643e-06 -3.967199999976856097e-07 1.603988599999979644e-04 -1.611312800000064293e-04 1.628662100000042386e-04 -1.614715700000033327e-04 -2.661119999999073289e-06 5.398559999997587679e-06 -5.065919999992729687e-06 9.979200000032050982e-07 6.713999999305997221e-08 -3.469860000001290213e-06 1.138320000006842641e-06 8.636400000000322100e-07
3.030139220299999714e+00 -7.278238333333319739e-05 7.501018333332467886e-05 -4.664629999990666300e-06 3.463759999988269376e-06 -7.338918666666245855e-05 6.822865666667326547e-05 4.359450000004016879e-06 1.139829999999619745e-06 -3.132630000015979131e-06 -7.274781333331930004e-05 7.354736333332994030e-05 -7.434387000000128353e-05 6.622266666738596526e-07 2.338659999992387191e-06 7.263845333332597475e-05 -1.399229999992712621e-06 2.032480000002578685e-06 -7.500610999999253329e-05 8.158333333312838905e-07 2.014199999848642488e-07 7.025350666667690917e-05 -7.167155333333425618e-05 7.177378333333876497e-05 -6.966808333334597236e-05 -4.996740000001409669e-06 6.558220000010806312e-06 -4.469800000015311777e-06 2.137253333341959771e-06 -1.225786666657313551e-06 -2.003993333335074436e-06 1.229859999995142083e-06 -3.397733333315500283e-07
4.030139220299998826e+00 -3.860016000000996187e-05 1.132200000029115421e-06 -3.265380000016193557e-06 3.665160000014111389e-06 -1.800540000022010576e-06 -2.395619999992959575e-06 2.062980000027891803e-06 3.201299999977891334e-06 -4.132079999999405469e-06 -1.535039999976106643e-06 9.338399999478496666e-07 1.333620000013979802e-06 -1.535039999998843972e-06 1.538100000016129349e-06 2.059939999980997459e-06 -2.932739999982914222e-06 2.801500000009582258e-06 -2.529900000035922789e-06 -1.373399999920366042e-07 3.326600000036705798e-07 -1.464859999987311343e-06 -6.652799999983472126e-07 -7.354599999871425123e-07 2.267439999968701213e-06 -2.932739999982914222e-06 5.136119999997390678e-06 -2.737440000009883266e-06 -4.638599999907455554e-07 -1.373199999761709397e-07 2.013999999917359662e-07 2.014199999848642488e-07 3.816529000000627953e-05
5.030139220299998826e+00 -2.763520000000880842e-05 8.316100000229198315e-07 -2.200310000034733209e-06 2.537530000040533318e-06 -2.267460000007304021e-06 -9.002700000110052881e-07 2.900700000009237345e-06 2.032469999971908617e-06 -3.530879999971148175e-06 -1.239009999994777806e-06 3.372099999978672637e-07 1.165770000011434669e-06 -6.027100000210338680e-07 -1.429759999996349512e-06 1.597600000013699235e-06 -1.968380000016622970e-06 2.066039999999702734e-06 2.700700000104916502e-07 -1.498409999999239558e-06 -5.386300000054688679e-07 1.538080000000263658e-06 -1.933289999988119432e-06 -1.202380000017910721e-06 1.202379999995173392e-06 3.967400000192355799e-07 1.402269999994132308e-06 -2.069080000023859749e-06 2.715999999963969569e-07 4.943900000171197223e-07 -2.096570000003339413e-06 1.367190000019036168e-06 2.623290999997607119e-05
6.030139220299998826e+00 -4.681359999892720139e-07 -8.941639999989092454e-07 -9.057599999948707181e-07 2.320551999997633191e-06 -2.519531999985247451e-06 1.055959999916922228e-07 3.414303999971935018e-06 5.468760000269412390e-07 -5.120236000010436138e-06 -2.545159999954194319e-07 -3.851359999885062544e-07 1.052251999999498363e-06 5.468680000092262770e-07 1.281999997786442676e-08 -1.038819999985207662e-06 -1.483120000045801039e-07 1.480712000011408241e-06 4.138199999772496305e-07 4.669200000193995970e-07 -2.680668000004970793e-06 -7.861320000301930334e-07 1.506352000006927500e-06 -1.973883999983172680e-06 3.869640000118579551e-07 2.279663999979675257e-06 -2.685599998812904077e-08 -3.332520000185468437e-07 7.879639999998744017e-07 -9.869399999899997920e-07 -2.573244000018348570e-06 1.519780000018045105e-06 -2.080079999996087213e-06
7.030139220299998826e+00 2.204592879999722841e-04 -2.191912780000052411e-04 -1.100169999972422391e-06 1.966859999947701140e-06 -2.267449999953896624e-06 -3.692600000249512737e-07 2.203360000021348305e-06 5.815938333333292760e-05 -6.289418333333856627e-05 2.635190000000875330e-06 -3.269950000003518497e-06 6.332399999791959952e-07 1.869200000010096033e-06 2.975500000047759565e-07 -8.621299999958864421e-07 4.333500000029744084e-07 1.333620000013979802e-06 -6.378200000199285443e-07 1.203919999989011597e-06 -4.101559999980963353e-06 -9.994499999720574612e-07 3.198239999937868416e-06 -1.397699999961332710e-06 3.662000000076659495e-07 5.325399999946966500e-07 1.263430000017251551e-06 -1.496889999998529715e-06 2.565000000004147503e-06 -1.597590000028503612e-06 -3.500369999983376975e-06 -1.357999999981984784e-07 -1.863099999991391181e-06
8.030139220299998826e+00 2.266296350000629770e-04 -2.262992850000728135e-04 -3.158600000006117405e-07 -6.942999998500454593e-08 -1.376174950000177077e-04 -3.951900000174646352e-07 3.096010000035676122e-06 -2.380400000220106336e-07 1.671865859999911751e-04 -1.694448959999704117e-04 1.347160449999819333e-04 -1.366493149999996619e-04 1.379310450000048257e-04 -2.639600000065911232e-07 -1.365379550000170522e-04 1.367698700000346515e-04 5.500900000015463358e-07 6.019649999871035039e-07 3.791649999811852219e-07 -2.497859999971297019e-06 5.470249999916632533e-07 -1.195515000017621695e-06 1.914214999987961986e-06 -8.529699999598961075e-07 2.189649999536413862e-07 -7.644649999519969852e-07 1.264944999979889031e-06 -7.972549999749389432e-07 -1.371666150000237338e-04 -2.104189999954542121e-06 1.362701599999809239e-04 7.621799999924406144e-07
9.030139220299998826e+00 -3.774066666039743734e-07 -3.419292000007772094e-05 3.269958666669481095e-05 9.145133333106514195e-07 -3.401463799999248565e-04 1.266480000003866648e-06 3.399660000013682113e-06 -1.165770000079646656e-06 3.332656833333942246e-04 -3.369628933334126728e-04 3.371439600000201054e-04 -3.376810699999339038e-04 3.389434766666170090e-04 -8.626266667022263835e-07 -3.357813499999338230e-04 3.366002433333505897e-04 2.776073333251360967e-06 -1.661159999946448704e-06 4.882666666787827100e-07 -1.716106666754058172e-06 -6.174666666368011818e-07 -3.666635999995264991e-05 3.859609333337061496e-05 -3.472951333339437948e-05 3.204091333330439073e-05 8.697533333702268084e-07 7.731066666849528701e-07 -6.612133332964731748e-07 -3.383890800000244835e-04 -4.699699999946460824e-07 3.380371166666748181e-04 -1.289886666745587670e-06
1.003013922029999883e+01 4.699799999798415460e-07 4.572754000000713704e-05 -4.673462000009749633e-05 1.719390800000837822e-04 -3.601638799999818882e-04 1.092529999914404465e-06 4.141240000080870144e-06 -9.735200000250188104e-07 1.792984099999557696e-04 -1.825317499999073306e-04 1.838684099999227204e-04 -1.843353199999910399e-04 1.841339000000516510e-04 1.535039999907894444e-06 -1.843627899999773897e-04 3.568939300001147869e-04 3.399639999952341976e-06 -1.753967200000260975e-04 9.368999999423977149e-07 -1.208500000029744146e-06 -1.251199999387608924e-07 4.336394000001746521e-05 1.316971000000194240e-04 -3.846434999995836031e-05 -1.374054100000648808e-04 7.323999998334329499e-08 7.263200001034419480e-07 -2.328500000112398968e-06 -1.850677499999619515e-04 -5.950800000391609857e-07 1.865966700001081286e-04 1.750671399999191515e-04
1.103013922029999883e+01 1.969920000010460963e-06 -2.270520000001852281e-06 1.664739999978337519e-06 3.016052300000410225e-04 -3.052322499999718494e-04 -7.016999998086248071e-08 2.836589999969874232e-06 -1.037400000313937156e-07 -5.001839999931689712e-06 4.035949999979493205e-06 -2.133180000055290123e-06 -3.005999999913911063e-07 3.982499999438004849e-07 9.033300000737654289e-07 -3.311299999950278913e-07 3.048950299999887812e-04 2.532950000022537886e-06 -3.068985000000793730e-04 1.635750000059488149e-06 -9.368899999572021983e-07 -2.494810000098368567e-06 -2.636719999918568597e-06 3.102661099999750173e-04 5.691500000466475712e-07 -3.080703700000413168e-04 2.101130000028206272e-06 -2.702310000040597663e-06 1.101670000025478742e-06 -3.341699999509728667e-07 -2.275084666674160997e-05 2.341918666664355518e-05 3.050704899999800491e-04
