# r	vx_0	vx_1	vx_2	vx_3	vx_4	vx_5	vx_6	vx_7	vx_8	vx_9	vx_10	vx_11	vx_12	vx_13	vx_14	vx_15	vx_16	vx_17	vx_18	vx_19	vx_20	vx_21	vx_22	vx_23	vx_24	vx_25	vx_26	vx_27	vx_28	vx_29	vx_30	vx_31	
2.030139220299999714e+00 -1.934810000011566604e-06 2.233879999994314916e-06 -2.593989999968471107e-06 1.763919999984864244e-06 1.342799999974886353e-07 -3.503419999992729401e-06 3.936769999972966692e-06 -1.196299999969596691e-06 -1.037590000009913636e-06 -1.269539999998414696e-06 1.971439999988433477e-06 -7.018999999900188866e-07 6.713799999943148412e-07 1.953099999809637748e-07 -4.632559999981822751e-06 9.643599999890283699e-07 1.635740000006080752e-06 -1.470959999983279078e-06 3.137219999985063769e-06 1.397700000006807368e-06 -9.277300000348987201e-07 -3.051799999639115628e-07 -1.593019999995704014e-06 5.920399999922665358e-07 -9.948700000222742277e-07 -9.399399999892921648e-07 1.068110000005617576e-06 8.667100000138816623e-07 6.042400000069392277e-07 -6.714000001011299536e-08 4.638699999986784009e-07 -1.599120000014409078e-06
3.030139220299999714e+00 2.166749999969397173e-06 -4.394600000068748824e-07 -2.862540000023727889e-06 3.002920000017183968e-06 -3.723099999888290945e-07 -3.302000000007865443e-06 2.569579999953930524e-06 -6.347599999799058383e-07 -1.861579999990681338e-06 1.129150000019762995e-06 2.368169999999736212e-06 -3.765880000014476742e-06 3.228769999986980177e-06 -2.160649999996166979e-06 -1.202389999980368803e-06 -1.232909999998810283e-06 1.367189999996298839e-06 -7.324000000608066361e-08 2.270499999963249049e-06 1.336670000046069557e-06 -7.690400000001318290e-07 2.273736754432320704e-17 -1.263430000039988880e-06 6.714000005558773261e-08 -1.898190000019894718e-06 -2.136200000222743226e-07 -4.577699999572360086e-07 1.000969999972767304e-06 1.000980000003437373e-06 -1.647900000079971377e-07 7.629399999814267657e-07 -1.599129999999604488e-06
4.030139220299998826e+00 4.138180000063584978e-06 -2.612299999964307262e-06 -5.249000000731030149e-07 1.928700000007665918e-06 -4.028199999993375705e-07 -3.454599999986385141e-06 2.331539999977394681e-06 -1.733400000011897634e-06 -5.981399999654968354e-07 2.124019999973825025e-06 9.399399999892921648e-07 -2.343740000014804384e-06 1.208500000029744146e-06 -2.795419999984005557e-06 1.660160000028554286e-06 -2.331540000068343997e-06 1.660160000028554286e-06 8.056599999690660682e-07 1.599119999991671749e-06 1.135260000046400798e-06 -2.062999999998283048e-06 1.989760000014939700e-06 -4.003920000013749491e-06 1.208500000029744146e-06 -2.465819999997620566e-06 2.197259999957168372e-06 -5.981399999654968354e-07 -6.591800000023794782e-07 -2.685600000404519815e-07 2.795419999984005557e-06 -1.135259999955451271e-06 -2.465819999997620566e-06
5.030139220299998826e+00 1.882995600000413007e-04 -1.872314400000504972e-04 2.319300000181101596e-07 1.859985300000062207e-04 -1.859313900000415852e-04 1.820007300000724951e-04 -1.829345800000737601e-04 -2.160639999965496910e-06 1.568609999958425679e-06 1.864562900000237152e-04 -5.248999999821534875e-07 -1.845031700000163209e-04 1.839660699999967727e-04 -1.858642700000018430e-04 1.844604500000059598e-04 -1.123040000038599850e-06 1.794419999987440034e-06 -1.843017499998950300e-04 2.246704099999533423e-04 -2.231689400000050143e-04 1.837402399999973597e-04 1.660139999967213937e-06 -1.909667899999476621e-04 2.795409999953335488e-06 -1.898189999928945403e-06 1.877380299999458705e-04 3.949585000000297374e-05 -2.252990599999975501e-04 -4.333599999881698720e-07 1.666269999986980102e-06 -1.599119999991671749e-06 -2.105720000008659362e-06
6.030139220299998826e+00 1.925415099999554464e-04 -1.924682699999721153e-04 7.324199999857228261e-07 1.914306699999997370e-04 -1.906982499999230758e-04 1.874939099999210139e-04 -1.906921499999953177e-04 -8.056599999690660682e-07 9.399399999892921648e-07 1.924255400000220216e-04 -6.957900000088557415e-07 -1.898010300000351109e-04 1.895996000000195697e-04 -1.901367200001004580e-04 1.886047400001189197e-04 -1.531980000027033464e-06 3.027350000002115796e-06 -1.907592899999144710e-04 1.785278399999697216e-04 -1.792602599999554454e-04 1.912963999999192340e-04 1.397699999961332710e-06 -1.967712399999982180e-04 3.942859999915526817e-06 -2.673339999910240483e-06 1.948364299999866430e-04 -1.236571000004005269e-05 -1.796631000000161252e-04 -1.599119999900722221e-06 1.123059999918041356e-06 -7.934599998407066258e-07 -2.465819999997620566e-06
7.030139220299998826e+00 6.103499998971528453e-07 -1.507569999921543142e-06 1.470950000020820784e-06 -7.995599999958358744e-07 1.464839999971445652e-06 -4.333479999968403524e-06 7.385199999589531257e-07 -1.202389999980368803e-06 8.361700000023120318e-07 2.929700000095181181e-07 -3.967300000113027874e-07 2.569579999999405182e-06 -2.337650000026769601e-06 2.032479999979841356e-06 -2.368159999969066143e-06 -1.495359999989886921e-06 9.948699999767995698e-07 1.135239999985060450e-06 -6.286599999839382097e-07 -3.051699999559787173e-07 -3.051000003324589088e-08 1.098639999963779597e-06 -3.594979999888891904e-06 3.424069999982748462e-06 -1.867680000032123730e-06 1.672370000051159823e-06 4.394499999762047080e-07 9.277399999518820381e-07 -1.434330000029149322e-06 -1.232900000013614872e-06 1.000960000055783880e-06 -1.434320000043953699e-06
8.030139220299998826e+00 8.361800000784569699e-07 -4.168699999991076931e-06 5.432129999917379167e-06 -3.466800000023795267e-06 1.098630000069533714e-06 -1.928699999916716603e-06 6.286599999839382097e-07 -5.310100000315287252e-07 -7.324200000766722477e-07 -2.380400000220106336e-07 8.361800000784569699e-07 2.270510000016656870e-06 -2.301030000035098139e-06 0.000000000000000000e+00 1.361090000045805974e-06 -2.459720000024390372e-06 -1.239010000062990004e-06 1.470950000111770312e-06 -1.000980000026174913e-06 -1.531979999981558595e-06 3.234859999975014960e-06 2.728269999988697415e-06 -7.031249999999999808e-06 2.301030000035098139e-06 1.330559999951219556e-06 -1.281699999708507795e-07 -9.704600000077334332e-07 3.631589999986317694e-06 -1.434319999953004384e-06 -1.367190000109985695e-06 1.770020000094518835e-06 -2.465819999997620566e-06
9.030139220299998826e+00 1.836303699999916660e-04 -1.878296000000773255e-04 6.591800000023794994e-06 1.795044000000416422e-04 -1.848022500000297351e-04 1.843994099999690553e-04 -1.835998399998970884e-04 -2.197280000109458249e-06 -3.356899999744200387e-07 1.856689500000356945e-04 4.028199999083881489e-07 -1.833740199999738278e-04 1.825073400001201731e-04 -1.832702700001391342e-04 1.845275900001070151e-04 -5.981400001473957844e-07 -1.859314099999210233e-04 1.835388300000886409e-04 -1.818420500000684148e-04 -3.356929999972635307e-06 1.794429999972635444e-06 1.887268100000255848e-04 -1.914917100000820967e-04 2.795420000074955296e-06 3.661999999167164750e-08 -7.018999999672814518e-07 -4.638700000214157828e-07 1.871642999999494419e-04 -1.853637599999274324e-04 1.342800000202259907e-07 -1.342900000963709288e-07 1.843627899999773897e-04
1.003013922029999883e+01 2.092651400000249834e-04 -2.122680599999512095e-04 5.065919999833567961e-06 2.057373000001461974e-04 -2.098022400001354961e-04 1.947387600001093319e-04 -1.950683600000047515e-04 -7.324199999857228261e-07 2.685600000404519815e-07 2.098632799999904715e-04 -1.393433000002914992e-05 -1.945373499999732288e-04 2.076660200000333002e-04 -2.091308600001866498e-04 1.960388100001182439e-04 1.489869000006365231e-05 -2.108032200001616640e-04 2.066650400000071323e-04 -2.065307799999572993e-04 -2.062979999936942488e-06 -1.342800000202259907e-07 2.137939399999595346e-04 -2.148681599999690607e-04 2.673340000001189798e-06 -2.600100000017846451e-06 6.713999999192310047e-07 2.526840000064112281e-06 1.941650400000071266e-04 -1.951659999998810169e-04 4.028199999083881489e-07 -4.638600001271697937e-07 2.091919000000416523e-04
1.103013922029999883e+01 2.521606199999951083e-04 -2.532348600001569391e-04 3.271480000330484532e-06 2.488647599998330398e-04 -2.511962800000219461e-04 7.324000001972308479e-07 -1.599120000173570592e-06 4.028400000606779722e-07 6.104000003688269574e-08 2.514648299998953275e-04 -2.505371100000047683e-04 -1.391599999988102304e-06 2.501953200000570912e-04 -2.512573200001497610e-04 1.989760000105889016e-06 2.515075399998749914e-04 -2.520324600000094532e-04 2.494934100001955694e-04 -2.496276900002158050e-04 -1.135239999894110922e-06 0.000000000000000000e+00 2.518310400000700372e-04 -2.532348400000046344e-04 2.136199999767995959e-06 -3.332519999639771273e-06 5.981599999358877626e-07 -2.426758000001427742e-05 2.573241999998572159e-05 3.417999998418963275e-07 8.544799999071983414e-07 -1.123039999947650323e-06 2.511962800000219461e-04
