# r	h_0	h_1	h_2	h_3	h_4	h_5	h_6	h_7	h_8	h_9	h_10	h_11	h_12	h_13	h_14	h_15	h_16	h_17	h_18	h_19	h_20	h_21	h_22	h_23	h_24	h_25	h_26	h_27	h_28	h_29	h_30	h_31	h_32	
2.030139220299999714e+00 5.408058166499999970e+02 5.407961425999999392e+02 5.408073119999999108e+02 5.407943420500000684e+02 5.408031616499999927e+02 5.408038330499999802e+02 5.407863159500000165e+02 5.408059997999998814e+02 5.408000183000000334e+02 5.407948303499999838e+02 5.407884826499999917e+02 5.407983398499999339e+02 5.407948303499999838e+02 5.407981872499999554e+02 5.407991637999998602e+02 5.407760009999999511e+02 5.407808227999998962e+02 5.407890014999999266e+02 5.407816467000000102e+02 5.407973327999999356e+02 5.408043212999999696e+02 5.407996826499997951e+02 5.407981567499999755e+02 5.407901916499999970e+02 5.407931518499999584e+02 5.407881774999998470e+02 5.407834777999999005e+02 5.407888183499999286e+02 5.407931518999999980e+02 5.407961731000000327e+02 5.407958373999999822e+02 5.407981567499999755e+02 5.407901611499999035e+02
3.030139220299999714e+00 5.405450134500001695e+02 5.405558472000000165e+02 5.405536498999999822e+02 5.405393371999998635e+02 5.405543517999999494e+02 5.405524902500000053e+02 5.405359802499999660e+02 5.405488281499997356e+02 5.405456543499998361e+02 5.405363464499998827e+02 5.405419921999999815e+02 5.405538330499999802e+02 5.405350036499999078e+02 5.405511474999998427e+02 5.405403442499998619e+02 5.405343322999999600e+02 5.405281677499999660e+02 5.405350036999999475e+02 5.405346374999999171e+02 5.405459899999997333e+02 5.405526733499999636e+02 5.405488281499999630e+02 5.405488281500000767e+02 5.405425109999998767e+02 5.405428467000001547e+02 5.405333557500000552e+02 5.405322876499999438e+02 5.405299988000001576e+02 5.405350036500000215e+02 5.405400085500000387e+02 5.405391845999999987e+02 5.405429992999999058e+02 5.405350036499999078e+02
4.030139220299998826e+00 5.407803344999997535e+02 5.408010254000000714e+02 5.407879639000002499e+02 5.407853393999998843e+02 5.407949828999999227e+02 5.407929687999999260e+02 5.407756957999999941e+02 5.407873534999998810e+02 5.407786864999998215e+02 5.407756957999999941e+02 5.407863158999998632e+02 5.407910155999998096e+02 5.407792968999997356e+02 5.407853393999998843e+02 5.407713622999999643e+02 5.407796631000001071e+02 5.407680053999997654e+02 5.407763061999999081e+02 5.407803344999997535e+02 5.407883300999997118e+02 5.407940063999999438e+02 5.407836913999999524e+02 5.407936402000000271e+02 5.407736205999999584e+02 5.407796631000001071e+02 5.407673340000001190e+02 5.407783202999999048e+02 5.407753296000000773e+02 5.407720337000000654e+02 5.407706908999998632e+02 5.407846679999997832e+02 5.407789917000000059e+02 5.407666626000000178e+02
5.030139220299998826e+00 5.402551574999999957e+02 5.411966553000002023e+02 5.402604980999999498e+02 5.402616577500000403e+02 5.411916504000000714e+02 5.402619934499998635e+02 5.411719971000002261e+02 5.402573241999998572e+02 5.402465210000000297e+02 5.402543640499998219e+02 5.411866454999999405e+02 5.411840210000000297e+02 5.402615051499999481e+02 5.411813354999999319e+02 5.402520141499999227e+02 5.411743163999999524e+02 5.411687011999997594e+02 5.411776732999996966e+02 5.402561645500002214e+02 5.413795165999999881e+02 5.402636718999999630e+02 5.411823730999999498e+02 5.411906737999997858e+02 5.402358398500000476e+02 5.402498168999998143e+02 5.402403259500001695e+02 5.411790160999998989e+02 5.413764953499999137e+02 5.402500000499999260e+02 5.402478332499999851e+02 5.402561645999999200e+02 5.402481689999999617e+02 5.402376403999999184e+02
6.030139220299998826e+00 5.405623169000000416e+02 5.415250244499998189e+02 5.405626830999999584e+02 5.405663451999998870e+02 5.415234985499998857e+02 5.405700073000002703e+02 5.415074768499998754e+02 5.405540160999998989e+02 5.405499878000000535e+02 5.405546875000000000e+02 5.415168152000001101e+02 5.415133362500000658e+02 5.405643310999998903e+02 5.415123290999999881e+02 5.405616454999994858e+02 5.415046692000000803e+02 5.414970092999999451e+02 5.415121460499999557e+02 5.405583496000003834e+02 5.414509888000002320e+02 5.405546875000004547e+02 5.415111695000000509e+02 5.415181579999998576e+02 5.405343017999998665e+02 5.405540160999994441e+02 5.405406493999998929e+02 5.415148315499998262e+02 5.414530029999996259e+02 5.405546874999995453e+02 5.405466919000000416e+02 5.405523071999996318e+02 5.405483399000004283e+02 5.405360108000004402e+02
7.030139220299998826e+00 5.408706360000001041e+02 5.408736877499995899e+02 5.408661498999999822e+02 5.408735046500000863e+02 5.408695068500001071e+02 5.408768310499999643e+02 5.408551636500001223e+02 5.408588562499999171e+02 5.408528443000000152e+02 5.408570251500000268e+02 5.408584900000000744e+02 5.408565063500000178e+02 5.408693542500000149e+02 5.408576659999998810e+02 5.408678283999997802e+02 5.408559875999999349e+02 5.408485107999999855e+02 5.408534851499998695e+02 5.408591613499997948e+02 5.408560180499998751e+02 5.408544922000000952e+02 5.408543396499999290e+02 5.408598328499997479e+02 5.408418579500003034e+02 5.408589783000002171e+02 5.408496399000000565e+02 5.408580017500003123e+02 5.408601990000001933e+02 5.408648376999999527e+02 5.408576660499998070e+02 5.408515015499997389e+02 5.408565063500000178e+02 5.408493347499997981e+02
8.030139220299998826e+00 5.405488281499997356e+02 5.405530090500001279e+02 5.405321655500001725e+02 5.405593261999997594e+02 5.405419921999996404e+02 5.405474853499999881e+02 5.405378418500004045e+02 5.405409851500003242e+02 5.405383301000001666e+02 5.405346679999997832e+02 5.405334777999996732e+02 5.405376587000000654e+02 5.405490112500001487e+02 5.405375060999999732e+02 5.405375060999999732e+02 5.405443115500002023e+02 5.405320129500000803e+02 5.405258178999997654e+02 5.405331726500003242e+02 5.405281677500001933e+02 5.405205078500002855e+02 5.405366821500001606e+02 5.405503235000001041e+02 5.405151672500001041e+02 5.405266724000002796e+02 5.405333252000000357e+02 5.405326843500001814e+02 5.405278320500001428e+02 5.405459900000000744e+02 5.405388184000003093e+02 5.405319824499997594e+02 5.405408325500002320e+02 5.405285034500002439e+02
9.030139220299998826e+00 5.402248535500002617e+02 5.411430054000002201e+02 5.402038573999998334e+02 5.402368163999999524e+02 5.411343384000001606e+02 5.402103271500000119e+02 5.411323241999998572e+02 5.402143250000003718e+02 5.402033385999998245e+02 5.402016601499999524e+02 5.411300049000001309e+02 5.411320189999996728e+02 5.402151488999998037e+02 5.411276856000004045e+02 5.402113342499997088e+02 5.411339722000002439e+02 5.411309814999995069e+02 5.402013244499999018e+02 5.411190186000003450e+02 5.402098083500000030e+02 5.401930237000001398e+02 5.402019958500000030e+02 5.411456299000001309e+02 5.401881713499997204e+02 5.402021484500000952e+02 5.402023315500000535e+02 5.401988220500002171e+02 5.401965027000001101e+02 5.411323241999998572e+02 5.402055054000002201e+02 5.402061768000003212e+02 5.402055053499998394e+02 5.411273192999997264e+02
1.003013922029999883e+01 5.405079955999999584e+02 5.415543213000000833e+02 5.404929810000003272e+02 5.405183105999994950e+02 5.415469971000002261e+02 5.404979858999995486e+02 5.414716797000000952e+02 5.404963379000000714e+02 5.404926758000001428e+02 5.404940186000003450e+02 5.415433350000002974e+02 5.414736633500001517e+02 5.405009766000002855e+02 5.415393067000004521e+02 5.404936523999995188e+02 5.414738464500001101e+02 5.415483399000004283e+02 5.404943237999996200e+02 5.415276489999996556e+02 5.404949950999998691e+02 5.404846802000001844e+02 5.404840088000000833e+02 5.415529784999998810e+02 5.404786377000000357e+02 5.404920044000000416e+02 5.404790038999999524e+02 5.404823608999995486e+02 5.404949950999998691e+02 5.414658202999999048e+02 5.404899903000004997e+02 5.404920044000000416e+02 5.404896850999994058e+02 5.415356445999996140e+02
1.103013922029999883e+01 5.409803468000000066e+02 5.422411498999999822e+02 5.409749755999991976e+02 5.409913330000008500e+02 5.422356568000000152e+02 5.409796753999999055e+02 5.409833374000008916e+02 5.409753418000000238e+02 5.409773560000003272e+02 5.409776612000005116e+02 5.422349853499999881e+02 5.409822997999999643e+02 5.409753418000000238e+02 5.422263184000003093e+02 5.409700317999995605e+02 5.409799806000000899e+02 5.422375182999994649e+02 5.409773559999994177e+02 5.422248230500003956e+02 5.409766845999993166e+02 5.409710083999998460e+02 5.409710083999998460e+02 5.422301636000001963e+02 5.409639894000001732e+02 5.409746703999990132e+02 5.409580078000008143e+02 5.409609986000004938e+02 5.408396607000004224e+02 5.409683228000003510e+02 5.409700317999995605e+02 5.409743041999990965e+02 5.409686889999993582e+02 5.422246703999994679e+02
