# r	p	err_p
2.488282535649688487e+00 3.103646929165414514e-01 0.000000000000000000e+00
3.512059255948368541e+00 5.116686698717948234e-01 0.000000000000000000e+00
4.309028598618138695e+00 4.820820820820820862e-01 0.000000000000000000e+00
4.958362347358583833e+00 2.903597843800927447e-01 0.000000000000000000e+00
5.558710278247257719e+00 2.630167402639522756e-01 0.000000000000000000e+00
5.978361126016218385e+00 1.344906649197510629e-01 0.000000000000000000e+00
6.596108789863037281e+00 3.825210665149765821e-01 0.000000000000000000e+00
7.425804849842527311e+00 3.019710460137293717e-01 0.000000000000000000e+00
7.978664967188771051e+00 3.741779477528885400e-01 0.000000000000000000e+00
8.367661651745159190e+00 3.389936215450035650e-01 0.000000000000000000e+00
8.908935704333837080e+00 2.673302273048143718e-01 0.000000000000000000e+00
9.638283378907168242e+00 3.559966364177849507e-01 0.000000000000000000e+00
1.025241579598492692e+01 3.243210737738436156e-01 0.000000000000000000e+00
1.086085221382767863e+01 3.471875881365729666e-01 0.000000000000000000e+00
1.147513829265859364e+01 2.941474506314722959e-01 0.000000000000000000e+00
1.208614484943102596e+01 3.269801644019894038e-01 0.000000000000000000e+00
1.265039931798267325e+01 3.329302939523468008e-01 0.000000000000000000e+00
1.321008201044531383e+01 3.401317132938533883e-01 0.000000000000000000e+00
1.396473528360635719e+01 3.519674959121424362e-01 0.000000000000000000e+00
1.448149520083638997e+01 3.383667516381242413e-01 0.000000000000000000e+00
1.489226992732005250e+01 3.382662441810428966e-01 0.000000000000000000e+00
1.525207810378857332e+01 3.263456428222452632e-01 0.000000000000000000e+00
1.569630320863061179e+01 3.431797102376307196e-01 0.000000000000000000e+00
1.619382654531241528e+01 3.440582117033881282e-01 0.000000000000000000e+00
1.676383994540879030e+01 3.409798296126951844e-01 0.000000000000000000e+00
1.747930147288548852e+01 3.421725839903453359e-01 0.000000000000000000e+00
1.814267177578468804e+01 3.304533717957798822e-01 0.000000000000000000e+00
1.868277542478433872e+01 3.368952206784819881e-01 0.000000000000000000e+00
1.920514157664795718e+01 3.343484571197091193e-01 0.000000000000000000e+00
1.965553975608434101e+01 3.337713016857402071e-01 0.000000000000000000e+00
2.001842873683546031e+01 3.360062452396674337e-01 0.000000000000000000e+00
2.049311320930339164e+01 3.349364184400456801e-01 0.000000000000000000e+00
2.092423926775572696e+01 3.288004522622019477e-01 0.000000000000000000e+00
2.146024146930724896e+01 3.312702807371183389e-01 0.000000000000000000e+00
2.203109864836238430e+01 3.319458346884621158e-01 0.000000000000000000e+00
2.270590346594515196e+01 3.329880266053883431e-01 0.000000000000000000e+00
2.332307498935740853e+01 3.318718598863689695e-01 0.000000000000000000e+00
2.399125569853642048e+01 3.340747880260934166e-01 0.000000000000000000e+00
2.466042646583358788e+01 3.332125685650436653e-01 0.000000000000000000e+00
2.513922070810700049e+01 3.350193160342786469e-01 0.000000000000000000e+00
2.556886934580180437e+01 3.327680189748343786e-01 0.000000000000000000e+00
2.612773913797350289e+01 3.350891175347438522e-01 0.000000000000000000e+00
2.666296007827075343e+01 3.360263515815899993e-01 0.000000000000000000e+00
2.719372987437353473e+01 3.343429564545717936e-01 0.000000000000000000e+00
2.775611538743967088e+01 3.346291248957254383e-01 0.000000000000000000e+00
2.821819637078812093e+01 3.353738037697397978e-01 0.000000000000000000e+00
2.911416469606787061e+01 3.347395988803952283e-01 0.000000000000000000e+00
3.000594543771625311e+01 3.343573810448500772e-01 0.000000000000000000e+00
3.055166551660839147e+01 3.338152744786163639e-01 0.000000000000000000e+00
3.117553842019210109e+01 3.328238889720698812e-01 0.000000000000000000e+00
3.163315976245431926e+01 3.330752246616489054e-01 0.000000000000000000e+00
3.208495927787872404e+01 3.334574721204973669e-01 0.000000000000000000e+00
3.256989319338707389e+01 3.334576875512961225e-01 0.000000000000000000e+00
3.304519231225758347e+01 3.331111742438784828e-01 0.000000000000000000e+00
3.343457759404036267e+01 3.340403165745521874e-01 0.000000000000000000e+00
3.383181578890268781e+01 3.319114461760424017e-01 0.000000000000000000e+00
3.447039357228221235e+01 3.325637477913714890e-01 0.000000000000000000e+00
3.526893090326354496e+01 3.330479760374013276e-01 0.000000000000000000e+00
3.590612905056586612e+01 3.341141167116880029e-01 0.000000000000000000e+00
3.665511618223096235e+01 3.330673676657702753e-01 0.000000000000000000e+00
3.771489694258120551e+01 3.329328504663712773e-01 0.000000000000000000e+00
3.865208856286515982e+01 3.338393765845197314e-01 0.000000000000000000e+00
3.937186085066001340e+01 3.334336897613930928e-01 0.000000000000000000e+00
