# r	p	err_p
2.488282535649688487e+00 5.576846007414086870e-01 9.463906634967417849e-04
3.512059255948368541e+00 2.719350961538461453e-01 1.765919564377000338e-03
4.309028598618138695e+00 2.726101101101101043e-01 8.825948451605137310e-04
4.958362347358583833e+00 4.427729722953491209e-01 1.114798222894602909e-03
5.558710278247257719e+00 4.383653918119901349e-01 7.901724959669734465e-04
5.978361126016218385e+00 5.694071405175237244e-01 1.498835766703112251e-03
6.596108789863037281e+00 2.788699090417314785e-01 5.885211606323265034e-04
7.425804849842527311e+00 3.368789505879154489e-01 6.349048020170681463e-04
7.978664967188771051e+00 2.649385863736619662e-01 7.945136578953610742e-04
8.367661651745159190e+00 3.038837703756201436e-01 9.313295406474079736e-04
8.908935704333837080e+00 3.728746899013735128e-01 4.359186743808439565e-04
9.638283378907168242e+00 2.719187601462224047e-01 6.030164428019391598e-04
1.025241579598492692e+01 3.242649476022097521e-01 4.909075233342452506e-04
1.086085221382767863e+01 2.982332194946231696e-01 4.142128393917834136e-04
1.147513829265859364e+01 3.630739065602267002e-01 4.860482407660793747e-04
1.208614484943102596e+01 3.382949275971569025e-01 4.375802670463109761e-04
1.265039931798267325e+01 3.362044518234739154e-01 3.911769639291082148e-04
1.321008201044531383e+01 3.299256347423592528e-01 3.565476839432092236e-04
1.396473528360635719e+01 3.246646300340990110e-01 3.770798360771826919e-04
1.448149520083638997e+01 3.420044139535679539e-01 3.550751454006508272e-04
1.489226992732005250e+01 3.428588193873958190e-01 4.799907071760308049e-04
1.525207810378857332e+01 3.541057448253673301e-01 3.719919953076183429e-04
1.569630320863061179e+01 3.352480250743595236e-01 4.359290840098102777e-04
1.619382654531241528e+01 3.339016873385606821e-01 3.124973726005440193e-04
1.676383994540879030e+01 3.371230622103832952e-01 2.848151137511023990e-04
1.747930147288548852e+01 3.332381840211785518e-01 2.678131680769156044e-04
1.814267177578468804e+01 3.410417055691132848e-01 2.756988332768046555e-04
1.868277542478433872e+01 3.332377018999460039e-01 3.022615587716334672e-04
1.920514157664795718e+01 3.332098885281424283e-01 2.671573841201941115e-04
1.965553975608434101e+01 3.336990369075930607e-01 3.610264102099184648e-04
2.001842873683546031e+01 3.298211777597261363e-01 3.076439720806640869e-04
2.049311320930339164e+01 3.276273256732028516e-01 2.637390458452053212e-04
2.092423926775572696e+01 3.364348066951652338e-01 3.100317436129886766e-04
2.146024146930724896e+01 3.325796335896714084e-01 2.185919917940324481e-04
2.203109864836238430e+01 3.313298496467854681e-01 2.618758591181445270e-04
2.270590346594515196e+01 3.302554764656997488e-01 1.902980683002577968e-04
2.332307498935740853e+01 3.317339296614546518e-01 2.415563033390750254e-04
2.399125569853642048e+01 3.316978865468158677e-01 1.825633129072024344e-04
2.466042646583358788e+01 3.324845940272228573e-01 2.246106449288119667e-04
2.513922070810700049e+01 3.331302693526803638e-01 2.166484900333055222e-04
2.556886934580180437e+01 3.328565711909376446e-01 2.584160859685634046e-04
2.612773913797350289e+01 3.327608843960646046e-01 1.787616712779635183e-04
2.666296007827075343e+01 3.311063023810980055e-01 2.407195383143709679e-04
2.719372987437353473e+01 3.348469634063918066e-01 1.694042385467583621e-04
2.775611538743967088e+01 3.323944956730341405e-01 2.414361999473070401e-04
2.821819637078812093e+01 3.320846491483320229e-01 1.744672371013716936e-04
2.911416469606787061e+01 3.331118890951015321e-01 1.269003889103664708e-04
3.000594543771625311e+01 3.310749822554940880e-01 1.632358732634404464e-04
3.055166551660839147e+01 3.323410384947139140e-01 1.787608987076964265e-04
3.117553842019210109e+01 3.329578753950480641e-01 1.550496097576449148e-04
3.163315976245431926e+01 3.323286664852501127e-01 2.174679741648428380e-04
3.208495927787872404e+01 3.309210909918500754e-01 1.675482196365022931e-04
3.256989319338707389e+01 3.306589238968061228e-01 1.777645831684315011e-04
3.304519231225758347e+01 3.314055657506443375e-01 1.747681407065024165e-04
3.343457759404036267e+01 3.312009806541733048e-01 2.062393710723680793e-04
3.383181578890268781e+01 3.318053886564241162e-01 1.669318659218537164e-04
3.447039357228221235e+01 3.323510523911419323e-01 1.276563019970039005e-04
3.526893090326354496e+01 3.311425342481713607e-01 1.257154760755804996e-04
3.590612905056586612e+01 3.309184963203478103e-01 1.553416171695065834e-04
3.665511618223096235e+01 3.321560282933250785e-01 1.064386789383763851e-04
3.771489694258120551e+01 3.321143396629947508e-01 9.965599881543512565e-05
3.865208856286515982e+01 3.311771147796798709e-01 1.132630520857090398e-04
3.937186085066001340e+01 3.313584815692707797e-01 1.272207128982851551e-04
