# r	p	err_p
2.488282535649688487e+00 2.627432344555049593e-01 1.249489273736506881e-03
3.512059255948368541e+00 5.194135895126588132e-01 1.423833303648533400e-03
4.309028598618138695e+00 4.867233404175522193e-01 7.458047805222073898e-04
4.958362347358583833e+00 2.663429211804258512e-01 1.246294129322174935e-03
5.558710278247257719e+00 2.395621149448269871e-01 8.833740893912414007e-04
5.978361126016218385e+00 1.104554201411161035e-01 1.777134878325241189e-03
6.596108789863037281e+00 3.905656483397571543e-01 5.535618394597090425e-04
7.425804849842527311e+00 3.054151820189402455e-01 6.434624649386812235e-04
7.978664967188771051e+00 3.887481763656994715e-01 7.471977486361220701e-04
8.367661651745159190e+00 3.423107884813648139e-01 9.123123595894229920e-04
8.908935704333837080e+00 2.609063273810722228e-01 4.577221145031028877e-04
9.638283378907168242e+00 3.685704108981133764e-01 5.763888347601048420e-04
1.025241579598492692e+01 3.276990119929411027e-01 4.896028611770591402e-04
1.086085221382767863e+01 3.537904527249061681e-01 4.023680496512479100e-04
1.147513829265859364e+01 2.891750201636132944e-01 5.042471871133698139e-04
1.208614484943102596e+01 3.256423499031633195e-01 4.401902091414447481e-04
1.265039931798267325e+01 3.321098885248603971e-01 3.918819395223978254e-04
1.321008201044531383e+01 3.397126848308554825e-01 3.544118429915337344e-04
1.396473528360635719e+01 3.522713841993542205e-01 3.709191137858892841e-04
1.448149520083638997e+01 3.353517269307416115e-01 3.558456557106981738e-04
1.489226992732005250e+01 3.339195479113174492e-01 4.822391309010593354e-04
1.525207810378857332e+01 3.203161408748085859e-01 3.787862434979767613e-04
1.569630320863061179e+01 3.405394474563540608e-01 4.353926284488494869e-04
1.619382654531241528e+01 3.431122970345917844e-01 3.102643738121374766e-04
1.676383994540879030e+01 3.379630895046711880e-01 2.845238510954260823e-04
1.747930147288548852e+01 3.408170307519727271e-01 2.664276185957720612e-04
1.814267177578468804e+01 3.270855437878992245e-01 2.776490625328439585e-04
1.868277542478433872e+01 3.364513300204618473e-01 3.013501678442633155e-04
1.920514157664795718e+01 3.327417774935755301e-01 2.671129804965087051e-04
1.965553975608434101e+01 3.327490678010608938e-01 3.610841036888940737e-04
2.001842873683546031e+01 3.358668205814124286e-01 3.062105215241000666e-04
2.049311320930339164e+01 3.346373018524705922e-01 2.626378828132406142e-04
2.092423926775572696e+01 3.273822508115479812e-01 3.111663368287908606e-04
2.146024146930724896e+01 3.300037771603436809e-01 2.186814842846962774e-04
2.203109864836238430e+01 3.308032185725052199e-01 2.619051317288871236e-04
2.270590346594515196e+01 3.323038632379256563e-01 1.899969161380414345e-04
2.332307498935740853e+01 3.316895735175646176e-01 2.413474570163749310e-04
2.399125569853642048e+01 3.330618865255663974e-01 1.822683126270172613e-04
2.466042646583358788e+01 3.309072551491797354e-01 2.246872200902564297e-04
2.513922070810700049e+01 3.327767207469672917e-01 2.164783421620381334e-04
2.556886934580180437e+01 3.315165985531045023e-01 2.584256555881443793e-04
2.612773913797350289e+01 3.335585832813491303e-01 1.785375198359646812e-04
2.666296007827075343e+01 3.346673065084512233e-01 2.400844606145235473e-04
2.719372987437353473e+01 3.323476451657512709e-01 1.694751982227382583e-04
2.775611538743967088e+01 3.323329982601593846e-01 2.413126227130963210e-04
2.821819637078812093e+01 3.330590398811463237e-01 1.742616667148807498e-04
2.911416469606787061e+01 3.325495032804272610e-01 1.268217798397374611e-04
3.000594543771625311e+01 3.329146064650952974e-01 1.629577972540792745e-04
3.055166551660839147e+01 3.313292269500545673e-01 1.787568665849343665e-04
3.117553842019210109e+01 3.307582805979680241e-01 1.551526262090377299e-04
3.163315976245431926e+01 3.317607574947228910e-01 2.172330691860718279e-04
3.208495927787872404e+01 3.315937957327457775e-01 1.674135679774955119e-04
3.256989319338707389e+01 3.323763545975909617e-01 1.774267441092521123e-04
3.304519231225758347e+01 3.315300782739455387e-01 1.746265437209306836e-04
3.343457759404036267e+01 3.324788855077868144e-01 2.059464748549495066e-04
3.383181578890268781e+01 3.308788366077046739e-01 1.668163660713797489e-04
3.447039357228221235e+01 3.303776389786767798e-01 1.277291537890966203e-04
3.526893090326354496e+01 3.320076316421250451e-01 1.255638624200247481e-04
3.590612905056586612e+01 3.326632873746388497e-01 1.550877307004809309e-04
3.665511618223096235e+01 3.316409707549578534e-01 1.063780005983355938e-04
3.771489694258120551e+01 3.313429151525615901e-01 9.962937161102907596e-05
3.865208856286515982e+01 3.327807893142791240e-01 1.130477333459908976e-04
3.937186085066001340e+01 3.318548064768310213e-01 1.271258892080696034e-04
